date,realtime_end,realtime_start,INDPRO
1987-02-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,63.515
1987-02-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,56.4725
1987-02-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,56.5929
1987-02-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,56.7106
1987-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,56.678
1987-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,56.6775
1987-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,58.6459
1987-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,58.9506
1987-02-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,58.663
1987-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,58.4361
1987-03-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,127.4
1987-03-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,98.2
1987-03-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,91.549
1987-03-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,91.583
1987-03-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,71.246
1987-03-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,71.05
1987-03-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,70.709
1987-03-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,70.786
1987-03-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,63.489
1987-03-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,63.4893
1987-03-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,62.7181
1987-03-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,63.6002
1987-03-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,63.6083
1987-03-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,56.5782
1987-03-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,56.6865
1987-03-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,56.804
1987-03-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,56.7669
1987-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,56.7642
1987-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,58.7501
1987-03-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,59.0498
1987-03-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,58.7602
1987-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,58.5202
1987-04-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,127.4
1987-04-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,98.3
1987-04-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,98.8
1987-04-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,91.926
1987-04-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,91.958
1987-04-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,71.652
1987-04-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,71.454
1987-04-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,71.176
1987-04-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,71.198
1987-04-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,63.844
1987-04-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,63.8442
1987-04-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,63.0771
1987-04-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,63.9572
1987-04-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,63.9694
1987-04-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,56.9286
1987-04-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,57.0375
1987-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,57.1561
1987-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,57.1074
1987-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,57.1169
1987-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,59.1162
1987-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,59.4256
1987-04-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,59.1416
1987-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,58.8852
1987-05-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,128.2
1987-05-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,99.2
1987-05-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,99.4
1987-05-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,92.331
1987-05-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,92.361
1987-05-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,72.06
1987-05-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,71.862
1987-05-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,71.574
1987-05-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,71.672
1987-05-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,64.274
1987-05-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,64.2736
1987-05-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,63.5106
1987-05-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,64.4064
1987-05-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,64.3997
1987-05-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,57.3104
1987-05-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,57.4189
1987-05-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,57.5384
1987-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,57.498
1987-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,57.4935
1987-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,59.4961
1987-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,59.802
1987-05-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,59.517
1987-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,59.2656
1987-06-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,129.1
1987-06-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,100.1
1987-06-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,100.3
1987-06-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,93.13
1987-06-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,93.159
1987-06-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,72.464
1987-06-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,72.264
1987-06-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,72.046
1987-06-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,72.016
1987-06-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,64.591
1987-06-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,64.5915
1987-06-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,63.8346
1987-06-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,64.734
1987-06-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,64.7058
1987-06-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,57.5979
1987-06-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,57.7167
1987-06-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,57.8381
1987-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,57.8001
1987-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,57.7707
1987-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,59.7775
1987-06-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,60.086
1987-06-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,59.7996
1987-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,59.5423
1987-07-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,130.6
1987-07-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,100.8
1987-07-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,100.6
1987-07-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,93.708
1987-07-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,93.721
1987-07-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,72.981
1987-07-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,72.779
1987-07-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,72.499
1987-07-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,72.463
1987-07-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,64.985
1987-07-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,64.9847
1987-07-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,64.2335
1987-07-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,65.1356
1987-07-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,65.1104
1987-07-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,57.9566
1987-07-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,58.0721
1987-07-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,58.1952
1987-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,58.1706
1987-07-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,58.1523
1987-07-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,60.1917
1987-07-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,60.4962
1987-07-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,60.2152
1987-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,59.956
1987-08-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,131.2
1987-08-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,101.0
1987-08-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,100.9
1987-08-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,93.771
1987-08-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,93.828
1987-08-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,73.494
1987-08-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,73.29
1987-08-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,72.987
1987-08-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,72.972
1987-08-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,65.433
1987-08-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,65.4329
1987-08-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,64.6925
1987-08-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,65.5944
1987-08-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,65.5898
1987-08-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,58.3815
1987-08-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,58.4979
1987-08-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,58.6234
1987-08-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,58.5913
1987-08-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,58.6196
1987-08-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,60.6921
1987-08-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,60.9931
1987-08-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,60.7146
1987-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,60.4517
1987-09-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,131.0
1987-09-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,100.9
1987-09-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,100.7
1987-09-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,93.698
1987-09-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,93.743
1987-09-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,73.674
1987-09-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,73.469
1987-09-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,73.149
1987-09-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,73.134
1987-09-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,65.605
1987-09-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,64.8683
1987-09-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,65.7843
1987-09-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,65.7857
1987-09-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,58.5424
1987-09-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,58.6657
1987-09-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,58.789
1987-09-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,58.747
1987-09-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,58.7737
1987-09-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,60.8344
1987-09-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,61.1611
1987-09-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,60.8781
1987-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,60.6087
1987-10-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,132.5
1987-10-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,102.3
1987-10-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,102.1
1987-10-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,94.947
1987-10-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,95.014
1987-10-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,74.657
1987-10-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,74.448
1987-10-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,74.146
1987-10-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,74.203
1987-10-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,66.563
1987-10-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,66.5635
1987-10-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,65.8137
1987-10-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,66.7698
1987-10-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,66.7546
1987-10-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,59.4172
1987-10-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,59.5433
1987-10-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,59.6711
1987-10-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,59.638
1987-10-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,59.6354
1987-10-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,61.7212
1987-10-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,62.0403
1987-10-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,61.7569
1987-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,61.4886
1987-11-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,133.2
1987-11-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,102.2
1987-11-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,95.219
1987-11-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,95.29
1987-11-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,74.945
1987-11-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,74.735
1987-11-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,74.515
1987-11-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,74.596
1987-11-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,66.907
1987-11-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,66.1572
1987-11-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,67.1335
1987-11-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,67.1205
1987-11-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,59.7281
1987-11-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,59.8587
1987-11-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,59.9881
1987-11-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,59.9544
1987-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,59.9604
1987-11-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,62.0403
1987-11-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,62.3758
1987-11-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,62.091
1987-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,61.8151
1987-12-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,133.9
1987-12-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,102.6
1987-12-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,102.8
1987-12-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,95.757
1987-12-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,95.855
1987-12-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,75.256
1987-12-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.045
1987-12-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,74.808
1987-12-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,74.932
1987-12-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,67.213
1987-12-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,66.4616
1987-12-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,67.4453
1987-12-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,67.4346
1987-12-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.0066
1987-12-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.1351
1987-12-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.265
1987-12-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.2339
1987-12-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.2533
1987-12-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,62.3434
1987-12-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,62.6829
1987-12-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,62.394
1987-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.1113
1988-01-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,134.4
1988-01-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,103.5
1988-01-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,103.2
1988-01-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,95.835
1988-01-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,95.926
1988-01-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,75.318
1988-01-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.106
1988-01-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,74.846
1988-01-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,74.956
1988-01-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,67.248
1988-01-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,67.2478
1988-01-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,66.48
1988-01-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,67.457
1988-01-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,67.4519
1988-01-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.0239
1988-01-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.166
1988-01-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.2976
1988-01-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.26
1988-01-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.2832
1988-01-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,62.3759
1988-01-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,62.7075
1988-01-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,62.4207
1988-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.1393
1988-02-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,134.4
1988-02-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,103.5
1988-02-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,103.4
1988-02-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,96.134
1988-02-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,96.243
1988-02-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,75.634
1988-02-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.421
1988-02-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,75.219
1988-02-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,75.226
1988-02-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,67.466
1988-02-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,67.4659
1988-02-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,66.7198
1988-02-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,67.7182
1988-02-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,67.7324
1988-02-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.2621
1988-02-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.4077
1988-02-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.5406
1988-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.5044
1988-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.5286
1988-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,62.6495
1988-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,62.9816
1988-02-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,62.6908
1988-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.41
1988-03-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,134.7
1988-03-01 00:00:00,1993-05-13 00:00:00,1990-04-17 00:00:00,103.9
1988-03-01 00:00:00,1997-01-26 00:00:00,1993-05-14 00:00:00,103.4
1988-03-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,96.162
1988-03-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,96.259
1988-03-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,75.778
1988-03-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.563
1988-03-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,75.378
1988-03-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,75.427
1988-03-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,67.635
1988-03-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,66.8891
1988-03-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,67.8954
1988-03-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,67.8942
1988-03-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.4205
1988-03-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.5565
1988-03-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,60.6879
1988-03-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.6476
1988-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.6669
1988-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,62.7893
1988-03-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,63.1391
1988-03-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,62.8421
1988-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,62.5464
1988-04-01 00:00:00,1990-04-16 00:00:00,1990-01-01 00:00:00,135.4
1988-04-01 00:00:00,1997-01-26 00:00:00,1990-04-17 00:00:00,104.3
1988-04-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,96.718
1988-04-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,96.816
1988-04-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,76.079
1988-04-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,75.864
1988-04-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,75.683
1988-04-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,75.792
1988-04-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,67.95
1988-04-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,67.9501
1988-04-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,67.2445
1988-04-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,68.2707
1988-04-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,68.2592
1988-04-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,60.737
1988-04-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,60.8691
1988-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,61.0017
1988-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,60.9699
1988-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,60.9879
