date,realtime_end,realtime_start,GDPC1
1954-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,1848.5
1954-04-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1954-04-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,1941.0
1954-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2044.3
1954-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2308.4
1954-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2306.4
1954-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2528.3
1954-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2530.7
1954-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2530.689
1954-07-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1677.7
1954-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1954-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,1868.9
1954-07-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1954-07-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,1962.0
1954-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2066.9
1954-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2334.4
1954-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2332.4
1954-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2556.9
1954-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2559.4
1954-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2559.397
1954-10-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1698.3
1954-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1954-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,1905.6
1954-10-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1954-10-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2000.9
1954-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2107.8
1954-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2381.2
1954-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2379.1
1954-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2606.8
1954-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2609.3
1954-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2609.272
1955-01-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1742.5
1955-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1955-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,1959.6
1955-01-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1955-01-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2058.1
1955-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2168.5
1955-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2449.7
1955-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2447.7
1955-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2681.2
1955-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2683.8
1955-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2683.766
1955-04-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1758.6
1955-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1955-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,1994.4
1955-04-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1955-04-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2091.0
1955-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2204.0
1955-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2490.3
1955-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2488.1
1955-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2724.8
1955-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2727.5
1955-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2727.452
1955-07-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1778.2
1955-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1955-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2020.1
1955-07-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1955-07-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2118.9
1955-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2233.4
1955-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2523.5
1955-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2521.4
1955-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2761.5
1955-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2764.1
1955-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2764.128
1955-10-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1793.9
1955-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1955-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2030.5
1955-10-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1955-10-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2130.1
1955-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2245.3
1955-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2537.6
1955-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2535.5
1955-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2778.1
1955-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2780.8
1955-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2780.762
1956-01-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1787.0
1956-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1956-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2023.6
1956-01-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1956-01-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2121.0
1956-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2234.8
1956-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2526.1
1956-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2523.9
1956-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2767.4
1956-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2770.0
1956-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2770.032
1956-04-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1798.5
1956-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1956-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2037.7
1956-04-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1956-04-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2137.7
1956-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2252.5
1956-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2545.9
1956-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2543.8
1956-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2790.2
1956-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2792.9
1956-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2792.872
1956-07-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1802.2
1956-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1956-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2033.4
1956-07-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1956-07-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2135.3
1956-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2249.8
1956-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2542.7
1956-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2540.6
1956-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2787.9
1956-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2790.6
1956-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2790.588
1956-10-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1826.6
1956-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1956-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2066.2
1956-10-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1956-10-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2170.4
1956-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2286.5
1956-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2584.3
1956-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2582.1
1956-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2833.5
1956-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2836.2
1956-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2836.238
1957-01-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1836.4
1957-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1957-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2077.5
1957-01-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1957-01-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2182.7
1957-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2300.3
1957-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2600.2
1957-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2597.9
1957-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2851.8
1957-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2854.5
1957-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2854.517
1957-04-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1834.8
1957-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1957-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2071.9
1957-04-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1957-04-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2177.7
1957-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2294.6
1957-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2593.9
1957-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2591.7
1957-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2845.5
1957-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2848.2
1957-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2848.186
1957-07-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1851.2
1957-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1957-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2094.0
1957-07-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1957-07-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2198.9
1957-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2317.0
1957-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2618.9
1957-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2616.6
1957-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2873.2
1957-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2875.9
1957-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2875.927
1957-10-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1830.5
1957-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1957-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2070.8
1957-10-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1957-10-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2176.0
1957-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2292.5
1957-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2591.3
1957-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2589.1
1957-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2843.7
1957-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2846.4
1957-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2846.446
1958-01-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1790.1
1958-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1958-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2012.6
1958-01-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1958-01-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2117.4
1958-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2230.2
1958-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2521.2
1958-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2519.0
1958-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2770.0
1958-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2772.7
1958-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2772.654
1958-04-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1804.4
1958-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1958-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2024.7
1958-04-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1958-04-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2129.7
1958-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2243.4
1958-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2536.6
1958-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2534.5
1958-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2788.3
1958-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2790.9
1958-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2790.948
1958-07-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1840.9
1958-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1958-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2072.3
1958-07-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1958-07-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2177.5
1958-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2295.2
1958-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2596.1
1958-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2593.9
1958-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2852.7
1958-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2855.5
1958-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2855.472
1958-10-01 00:00:00,1996-01-18 00:00:00,1992-12-22 00:00:00,1880.9
1958-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1958-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2120.6
1958-10-01 00:00:00,2000-04-26 00:00:00,1999-10-28 00:00:00,
1958-10-01 00:00:00,2003-12-09 00:00:00,2000-04-27 00:00:00,2226.5
1958-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2348.0
1958-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2656.6
1958-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2654.3
1958-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2919.5
1958-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2922.3
1958-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2922.264
1959-01-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1909.7
1959-01-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1904.9
1959-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1959-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2165.0
1959-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1959-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2254.4
1959-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2273.0
1959-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2392.9
1959-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2710.3
1959-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2708.0
1959-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,2973.8
1959-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,2976.6
1959-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,2976.629
1959-04-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1941.2
1959-04-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1937.5
1959-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,
1959-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2223.3
1959-04-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1959-04-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2313.3
1959-04-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2332.4
1959-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2455.8
1959-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2778.8
1959-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2776.4
1959-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,3046.1
1959-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,3049.0
1959-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,3049.011
1959-07-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1931.7
1959-07-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1930.8
1959-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,2225.6
1959-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2221.4
1959-07-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1959-07-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2312.4
1959-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2331.4
1959-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2453.9
1959-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2775.5
1959-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2773.1
1959-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,3040.2
1959-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,3043.1
1959-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,3043.139
1959-10-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1942.7
1959-10-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1941.9
1959-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,2225.8
1959-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2231.0
1959-10-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1959-10-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2320.0
1959-10-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2339.1
1959-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2462.6
1959-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2785.2
1959-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2782.8
1959-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,3052.2
1959-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,3055.1
1959-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,3055.104
1960-01-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1977.8
1960-01-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1976.9
1960-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,2283.3
1960-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2279.2
1960-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1960-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2371.4
1960-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2391.0
1960-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2517.4
1960-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2847.7
1960-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2845.3
1960-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,3120.2
1960-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,3123.2
1960-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,3123.162
1960-04-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1973.5
1960-04-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1971.7
1960-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,2268.5
1960-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2265.5
1960-04-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1960-04-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2359.7
1960-04-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2379.2
1960-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2504.8
1960-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2834.4
1960-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2832.0
1960-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,3108.4
1960-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,3111.3
1960-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,3111.31
1960-07-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1976.2
1960-07-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1973.7
1960-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,2265.8
1960-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2268.3
1960-07-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1960-07-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2364.1
1960-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2383.6
1960-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2508.7
1960-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2839.0
1960-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2836.6
1960-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,3116.1
1960-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,3119.1
1960-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,3119.057
1960-10-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1965.1
1960-10-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1961.1
1960-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,2229.1
1960-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2238.6
1960-10-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1960-10-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2333.7
1960-10-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2352.9
1960-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2476.2
1960-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2802.6
1960-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2800.2
1960-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,3078.4
1960-10-01 00:00:00,2018-06-30 00:00:00,2014-07-30 00:00:00,3081.3
1961-01-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,1979.7
1961-01-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,1977.4
1961-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,2245.6
1961-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,2251.7
1961-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1961-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,2347.2
1961-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,2366.5
1961-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,2491.2
1961-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,2819.3
1961-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,2816.9
1961-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,3099.3
1961-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,3102.3
