date,realtime_end,realtime_start,HOUST
1997-06-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1494.0
1997-07-01 00:00:00,1997-09-16 00:00:00,1997-08-19 00:00:00,1447.0
1997-07-01 00:00:00,1997-10-16 00:00:00,1997-09-17 00:00:00,1432.0
1997-07-01 00:00:00,1998-02-17 00:00:00,1997-10-17 00:00:00,1465.0
1997-07-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1461.0
1997-07-01 00:00:00,2018-06-30 00:00:00,1999-02-17 00:00:00,1437.0
1997-08-01 00:00:00,1997-10-16 00:00:00,1997-09-17 00:00:00,1363.0
1997-08-01 00:00:00,1997-11-18 00:00:00,1997-10-17 00:00:00,1390.0
1997-08-01 00:00:00,1998-02-17 00:00:00,1997-11-19 00:00:00,1395.0
1997-08-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1383.0
1997-08-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1399.0
1997-08-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1390.0
1997-09-01 00:00:00,1997-11-18 00:00:00,1997-10-17 00:00:00,1500.0
1997-09-01 00:00:00,1998-02-17 00:00:00,1997-11-19 00:00:00,1507.0
1997-09-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1501.0
1997-09-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1534.0
1997-09-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1546.0
1997-10-01 00:00:00,1997-12-15 00:00:00,1997-11-19 00:00:00,1528.0
1997-10-01 00:00:00,1998-01-21 00:00:00,1997-12-16 00:00:00,1519.0
1997-10-01 00:00:00,1998-02-17 00:00:00,1998-01-22 00:00:00,1527.0
1997-10-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1529.0
1997-10-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1519.0
1997-10-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1520.0
1997-11-01 00:00:00,1998-02-17 00:00:00,1997-12-16 00:00:00,1531.0
1997-11-01 00:00:00,1999-02-16 00:00:00,1998-02-18 00:00:00,1523.0
1997-11-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1502.0
1997-11-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1510.0
1997-12-01 00:00:00,1998-02-17 00:00:00,1998-01-22 00:00:00,1519.0
1997-12-01 00:00:00,1998-03-16 00:00:00,1998-02-18 00:00:00,1538.0
1997-12-01 00:00:00,1999-02-16 00:00:00,1998-03-17 00:00:00,1540.0
1997-12-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1525.0
1997-12-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1566.0
1998-01-01 00:00:00,1998-03-16 00:00:00,1998-02-18 00:00:00,1534.0
1998-01-01 00:00:00,1998-04-15 00:00:00,1998-03-17 00:00:00,1543.0
1998-01-01 00:00:00,1999-02-16 00:00:00,1998-04-16 00:00:00,1545.0
1998-01-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1527.0
1998-01-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1525.0
1998-02-01 00:00:00,1998-04-15 00:00:00,1998-03-17 00:00:00,1636.0
1998-02-01 00:00:00,1998-05-18 00:00:00,1998-04-16 00:00:00,1635.0
1998-02-01 00:00:00,1999-02-16 00:00:00,1998-05-19 00:00:00,1616.0
1998-02-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1644.0
1998-02-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1584.0
1998-03-01 00:00:00,1998-05-18 00:00:00,1998-04-16 00:00:00,1590.0
1998-03-01 00:00:00,1998-06-15 00:00:00,1998-05-19 00:00:00,1575.0
1998-03-01 00:00:00,1999-02-16 00:00:00,1998-06-16 00:00:00,1585.0
1998-03-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1583.0
1998-03-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1567.0
1998-04-01 00:00:00,1998-06-15 00:00:00,1998-05-19 00:00:00,1538.0
1998-04-01 00:00:00,1998-07-20 00:00:00,1998-06-16 00:00:00,1541.0
1998-04-01 00:00:00,1999-02-16 00:00:00,1998-07-21 00:00:00,1546.0
1998-04-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1542.0
1998-04-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1540.0
1998-05-01 00:00:00,1998-08-18 00:00:00,1998-06-16 00:00:00,1530.0
1998-05-01 00:00:00,1999-02-16 00:00:00,1998-08-19 00:00:00,1538.0
1998-05-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1541.0
1998-05-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1536.0
1998-06-01 00:00:00,1998-08-18 00:00:00,1998-07-21 00:00:00,1615.0
1998-06-01 00:00:00,1998-09-17 00:00:00,1998-08-19 00:00:00,1626.0
1998-06-01 00:00:00,1999-02-16 00:00:00,1998-09-18 00:00:00,1620.0
1998-06-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1626.0
1998-06-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1641.0
1998-07-01 00:00:00,1998-09-17 00:00:00,1998-08-19 00:00:00,1718.0
1998-07-01 00:00:00,1998-10-20 00:00:00,1998-09-18 00:00:00,1706.0
1998-07-01 00:00:00,1999-02-16 00:00:00,1998-10-21 00:00:00,1704.0
1998-07-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1719.0
1998-07-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1698.0
1998-08-01 00:00:00,1998-10-20 00:00:00,1998-09-18 00:00:00,1613.0
1998-08-01 00:00:00,1998-11-18 00:00:00,1998-10-21 00:00:00,1616.0
1998-08-01 00:00:00,1999-02-16 00:00:00,1998-11-19 00:00:00,1621.0
1998-08-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1615.0
1998-08-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1614.0
1998-09-01 00:00:00,1998-11-18 00:00:00,1998-10-21 00:00:00,1576.0
1998-09-01 00:00:00,1998-12-15 00:00:00,1998-11-19 00:00:00,1579.0
1998-09-01 00:00:00,1999-02-16 00:00:00,1998-12-16 00:00:00,1569.0
1998-09-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1576.0
1998-09-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1582.0
1998-10-01 00:00:00,1998-12-15 00:00:00,1998-11-19 00:00:00,1695.0
1998-10-01 00:00:00,1999-01-19 00:00:00,1998-12-16 00:00:00,1694.0
1998-10-01 00:00:00,1999-02-16 00:00:00,1999-01-20 00:00:00,1693.0
1998-10-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1698.0
1998-10-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1715.0
1998-11-01 00:00:00,1999-01-19 00:00:00,1998-12-16 00:00:00,1649.0
1998-11-01 00:00:00,1999-02-16 00:00:00,1999-01-20 00:00:00,1662.0
1998-11-01 00:00:00,2000-02-15 00:00:00,1999-02-17 00:00:00,1654.0
1998-11-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1660.0
1998-12-01 00:00:00,1999-02-16 00:00:00,1999-01-20 00:00:00,1720.0
1998-12-01 00:00:00,1999-03-15 00:00:00,1999-02-17 00:00:00,1738.0
1998-12-01 00:00:00,2000-02-15 00:00:00,1999-03-16 00:00:00,1750.0
1998-12-01 00:00:00,2018-06-30 00:00:00,2000-02-16 00:00:00,1792.0
1999-01-01 00:00:00,1999-03-15 00:00:00,1999-02-17 00:00:00,1804.0
1999-01-01 00:00:00,1999-04-15 00:00:00,1999-03-16 00:00:00,1810.0
1999-01-01 00:00:00,2000-02-15 00:00:00,1999-04-16 00:00:00,1820.0
1999-01-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1804.0
1999-01-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1748.0
1999-02-01 00:00:00,1999-04-15 00:00:00,1999-03-16 00:00:00,1799.0
1999-02-01 00:00:00,1999-05-17 00:00:00,1999-04-16 00:00:00,1790.0
1999-02-01 00:00:00,2000-02-15 00:00:00,1999-05-18 00:00:00,1752.0
1999-02-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1738.0
1999-02-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1670.0
1999-03-01 00:00:00,1999-05-17 00:00:00,1999-04-16 00:00:00,1766.0
1999-03-01 00:00:00,1999-06-15 00:00:00,1999-05-18 00:00:00,1751.0
1999-03-01 00:00:00,2000-02-15 00:00:00,1999-06-16 00:00:00,1746.0
1999-03-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1737.0
1999-03-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1710.0
1999-04-01 00:00:00,1999-06-15 00:00:00,1999-05-18 00:00:00,1574.0
1999-04-01 00:00:00,1999-07-20 00:00:00,1999-06-16 00:00:00,1576.0
1999-04-01 00:00:00,2000-02-15 00:00:00,1999-07-21 00:00:00,1577.0
1999-04-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1561.0
1999-04-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1553.0
1999-05-01 00:00:00,1999-07-20 00:00:00,1999-06-16 00:00:00,1676.0
1999-05-01 00:00:00,1999-08-16 00:00:00,1999-07-21 00:00:00,1665.0
1999-05-01 00:00:00,2000-02-15 00:00:00,1999-08-17 00:00:00,1668.0
1999-05-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1649.0
1999-05-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1611.0
1999-06-01 00:00:00,1999-09-16 00:00:00,1999-07-21 00:00:00,1571.0
1999-06-01 00:00:00,2000-02-15 00:00:00,1999-09-17 00:00:00,1607.0
1999-06-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1562.0
1999-06-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1559.0
1999-07-01 00:00:00,1999-09-16 00:00:00,1999-08-17 00:00:00,1661.0
1999-07-01 00:00:00,1999-10-18 00:00:00,1999-09-17 00:00:00,1670.0
1999-07-01 00:00:00,2000-02-15 00:00:00,1999-10-19 00:00:00,1680.0
1999-07-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1704.0
1999-07-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1669.0
1999-08-01 00:00:00,1999-10-18 00:00:00,1999-09-17 00:00:00,1676.0
1999-08-01 00:00:00,1999-11-16 00:00:00,1999-10-19 00:00:00,1672.0
1999-08-01 00:00:00,2000-02-15 00:00:00,1999-11-17 00:00:00,1655.0
1999-08-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1657.0
1999-08-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1648.0
1999-09-01 00:00:00,1999-11-16 00:00:00,1999-10-19 00:00:00,1618.0
1999-09-01 00:00:00,1999-12-16 00:00:00,1999-11-17 00:00:00,1626.0
1999-09-01 00:00:00,2000-02-15 00:00:00,1999-12-17 00:00:00,1637.0
1999-09-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1628.0
1999-09-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1635.0
1999-10-01 00:00:00,1999-12-16 00:00:00,1999-11-17 00:00:00,1628.0
1999-10-01 00:00:00,2000-01-18 00:00:00,1999-12-17 00:00:00,1637.0
1999-10-01 00:00:00,2000-02-15 00:00:00,2000-01-19 00:00:00,1642.0
1999-10-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1636.0
1999-10-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1608.0
1999-11-01 00:00:00,2000-01-18 00:00:00,1999-12-17 00:00:00,1600.0
1999-11-01 00:00:00,2000-02-15 00:00:00,2000-01-19 00:00:00,1598.0
1999-11-01 00:00:00,2001-05-15 00:00:00,2000-02-16 00:00:00,1663.0
1999-11-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1648.0
1999-12-01 00:00:00,2000-02-15 00:00:00,2000-01-19 00:00:00,1712.0
1999-12-01 00:00:00,2000-03-15 00:00:00,2000-02-16 00:00:00,1748.0
1999-12-01 00:00:00,2001-05-15 00:00:00,2000-03-16 00:00:00,1769.0
1999-12-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1708.0
2000-01-01 00:00:00,2000-03-15 00:00:00,2000-02-16 00:00:00,1775.0
2000-01-01 00:00:00,2000-04-17 00:00:00,2000-03-16 00:00:00,1758.0
2000-01-01 00:00:00,2001-05-15 00:00:00,2000-04-18 00:00:00,1744.0
2000-01-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1677.0
2000-01-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1636.0
2000-02-01 00:00:00,2000-04-17 00:00:00,2000-03-16 00:00:00,1781.0
2000-02-01 00:00:00,2000-05-15 00:00:00,2000-04-18 00:00:00,1807.0
2000-02-01 00:00:00,2001-05-15 00:00:00,2000-05-16 00:00:00,1822.0
2000-02-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1745.0
2000-02-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1737.0
2000-03-01 00:00:00,2000-05-15 00:00:00,2000-04-18 00:00:00,1604.0
2000-03-01 00:00:00,2000-06-15 00:00:00,2000-05-16 00:00:00,1618.0
2000-03-01 00:00:00,2001-05-15 00:00:00,2000-06-16 00:00:00,1630.0
2000-03-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1583.0
2000-03-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1604.0
2000-04-01 00:00:00,2000-06-15 00:00:00,2000-05-16 00:00:00,1663.0
2000-04-01 00:00:00,2000-07-19 00:00:00,2000-06-16 00:00:00,1656.0
2000-04-01 00:00:00,2001-05-15 00:00:00,2000-07-20 00:00:00,1652.0
2000-04-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1626.0
2000-05-01 00:00:00,2000-07-19 00:00:00,2000-06-16 00:00:00,1592.0
2000-05-01 00:00:00,2000-08-15 00:00:00,2000-07-20 00:00:00,1596.0
2000-05-01 00:00:00,2001-05-15 00:00:00,2000-08-16 00:00:00,1591.0
2000-05-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1573.0
2000-05-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1575.0
2000-06-01 00:00:00,2000-08-15 00:00:00,2000-07-20 00:00:00,1554.0
2000-06-01 00:00:00,2000-09-18 00:00:00,2000-08-16 00:00:00,1563.0
2000-06-01 00:00:00,2001-05-15 00:00:00,2000-09-19 00:00:00,1571.0
2000-06-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1560.0
2000-06-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1559.0
2000-07-01 00:00:00,2000-09-18 00:00:00,2000-08-16 00:00:00,1512.0
2000-07-01 00:00:00,2000-10-17 00:00:00,2000-09-19 00:00:00,1526.0
2000-07-01 00:00:00,2001-05-15 00:00:00,2000-10-18 00:00:00,1527.0
2000-07-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1477.0
2000-07-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1463.0
2000-08-01 00:00:00,2000-10-17 00:00:00,2000-09-19 00:00:00,1531.0
2000-08-01 00:00:00,2000-11-16 00:00:00,2000-10-18 00:00:00,1525.0
2000-08-01 00:00:00,2001-05-15 00:00:00,2000-11-17 00:00:00,1519.0
2000-08-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1531.0
2000-08-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1541.0
2000-09-01 00:00:00,2000-12-19 00:00:00,2000-10-18 00:00:00,1530.0
2000-09-01 00:00:00,2001-05-15 00:00:00,2000-12-20 00:00:00,1537.0
2000-09-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1508.0
2000-09-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1507.0
2000-10-01 00:00:00,2000-12-19 00:00:00,2000-11-17 00:00:00,1532.0
2000-10-01 00:00:00,2001-01-17 00:00:00,2000-12-20 00:00:00,1528.0
2000-10-01 00:00:00,2001-05-15 00:00:00,2001-01-18 00:00:00,1529.0
2000-10-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1527.0
2000-10-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1549.0
2000-11-01 00:00:00,2001-01-17 00:00:00,2000-12-20 00:00:00,1562.0
2000-11-01 00:00:00,2001-02-15 00:00:00,2001-01-18 00:00:00,1570.0
2000-11-01 00:00:00,2001-05-15 00:00:00,2001-02-16 00:00:00,1564.0
2000-11-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1559.0
2000-11-01 00:00:00,2018-06-30 00:00:00,2002-05-16 00:00:00,1551.0
2000-12-01 00:00:00,2001-02-15 00:00:00,2001-01-18 00:00:00,1575.0
2000-12-01 00:00:00,2001-03-15 00:00:00,2001-02-16 00:00:00,1568.0
2000-12-01 00:00:00,2001-05-15 00:00:00,2001-03-16 00:00:00,1577.0
2000-12-01 00:00:00,2018-06-30 00:00:00,2001-05-16 00:00:00,1532.0
2001-01-01 00:00:00,2001-03-15 00:00:00,2001-02-16 00:00:00,1651.0
2001-01-01 00:00:00,2001-04-16 00:00:00,2001-03-16 00:00:00,1653.0
2001-01-01 00:00:00,2001-05-15 00:00:00,2001-04-17 00:00:00,1671.0
2001-01-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1666.0
2001-01-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1627.0
2001-01-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1600.0
2001-02-01 00:00:00,2001-04-16 00:00:00,2001-03-16 00:00:00,1647.0
2001-02-01 00:00:00,2001-05-15 00:00:00,2001-04-17 00:00:00,1634.0
2001-02-01 00:00:00,2002-05-15 00:00:00,2001-05-16 00:00:00,1623.0
2001-02-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1605.0
2001-02-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1625.0
2001-03-01 00:00:00,2001-05-15 00:00:00,2001-04-17 00:00:00,1613.0
2001-03-01 00:00:00,2001-06-18 00:00:00,2001-05-16 00:00:00,1586.0
2001-03-01 00:00:00,2002-05-15 00:00:00,2001-06-19 00:00:00,1592.0
2001-03-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1602.0
2001-03-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1590.0
2001-04-01 00:00:00,2001-06-18 00:00:00,2001-05-16 00:00:00,1609.0
2001-04-01 00:00:00,2001-07-17 00:00:00,2001-06-19 00:00:00,1629.0
2001-04-01 00:00:00,2002-05-15 00:00:00,2001-07-18 00:00:00,1626.0
2001-04-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1636.0
2001-04-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1649.0
2001-05-01 00:00:00,2001-07-17 00:00:00,2001-06-19 00:00:00,1622.0
2001-05-01 00:00:00,2002-05-15 00:00:00,2001-07-18 00:00:00,1610.0
2001-05-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1604.0
2001-05-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1605.0
2001-06-01 00:00:00,2001-08-15 00:00:00,2001-07-18 00:00:00,1658.0
2001-06-01 00:00:00,2001-09-19 00:00:00,2001-08-16 00:00:00,1627.0
2001-06-01 00:00:00,2002-05-15 00:00:00,2001-09-20 00:00:00,1634.0
2001-06-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1633.0
2001-06-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1636.0
2001-07-01 00:00:00,2001-09-19 00:00:00,2001-08-16 00:00:00,1672.0
2001-07-01 00:00:00,2001-10-16 00:00:00,2001-09-20 00:00:00,1641.0
2001-07-01 00:00:00,2002-05-15 00:00:00,2001-10-17 00:00:00,1660.0
2001-07-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1664.0
2001-07-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1670.0
2001-08-01 00:00:00,2001-10-16 00:00:00,2001-09-20 00:00:00,1527.0
2001-08-01 00:00:00,2001-11-18 00:00:00,2001-10-17 00:00:00,1548.0
2001-08-01 00:00:00,2002-05-15 00:00:00,2001-11-19 00:00:00,1559.0
2001-08-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1562.0
2001-08-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1567.0
2001-09-01 00:00:00,2001-11-18 00:00:00,2001-10-17 00:00:00,1574.0
2001-09-01 00:00:00,2001-12-17 00:00:00,2001-11-19 00:00:00,1572.0
2001-09-01 00:00:00,2002-05-15 00:00:00,2001-12-18 00:00:00,1585.0
2001-09-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1582.0
2001-09-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1562.0
2001-10-01 00:00:00,2001-12-17 00:00:00,2001-11-19 00:00:00,1552.0
2001-10-01 00:00:00,2002-01-16 00:00:00,2001-12-18 00:00:00,1521.0
2001-10-01 00:00:00,2002-05-15 00:00:00,2002-01-17 00:00:00,1518.0
2001-10-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1531.0
2001-10-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1540.0
2001-11-01 00:00:00,2002-01-16 00:00:00,2001-12-18 00:00:00,1645.0
2001-11-01 00:00:00,2002-02-18 00:00:00,2002-01-17 00:00:00,1625.0
2001-11-01 00:00:00,2002-05-15 00:00:00,2002-02-19 00:00:00,1616.0
2001-11-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1604.0
2001-11-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1602.0
2001-12-01 00:00:00,2002-02-18 00:00:00,2002-01-17 00:00:00,1570.0
2001-12-01 00:00:00,2002-03-19 00:00:00,2002-02-19 00:00:00,1579.0
2001-12-01 00:00:00,2002-05-15 00:00:00,2002-03-20 00:00:00,1602.0
2001-12-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1583.0
2001-12-01 00:00:00,2018-06-30 00:00:00,2003-05-16 00:00:00,1568.0
2002-01-01 00:00:00,2002-03-19 00:00:00,2002-02-19 00:00:00,1678.0
2002-01-01 00:00:00,2002-04-15 00:00:00,2002-03-20 00:00:00,1721.0
2002-01-01 00:00:00,2003-05-15 00:00:00,2002-04-16 00:00:00,1713.0
2002-01-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1681.0
2002-01-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1698.0
2002-02-01 00:00:00,2002-04-15 00:00:00,2002-03-20 00:00:00,1769.0
2002-02-01 00:00:00,2002-05-15 00:00:00,2002-04-16 00:00:00,1785.0
2002-02-01 00:00:00,2003-05-15 00:00:00,2002-05-16 00:00:00,1788.0
2002-02-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1817.0
2002-02-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1829.0
2002-03-01 00:00:00,2002-05-15 00:00:00,2002-04-16 00:00:00,1646.0
2002-03-01 00:00:00,2002-06-17 00:00:00,2002-05-16 00:00:00,1644.0
2002-03-01 00:00:00,2003-05-15 00:00:00,2002-06-18 00:00:00,1675.0
2002-03-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1651.0
2002-03-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1642.0
2002-04-01 00:00:00,2002-06-17 00:00:00,2002-05-16 00:00:00,1555.0
2002-04-01 00:00:00,2002-07-16 00:00:00,2002-06-18 00:00:00,1553.0
2002-04-01 00:00:00,2003-05-15 00:00:00,2002-07-17 00:00:00,1566.0
2002-04-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1587.0
2002-04-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1592.0
2002-05-01 00:00:00,2002-07-16 00:00:00,2002-06-18 00:00:00,1733.0
2002-05-01 00:00:00,2002-08-15 00:00:00,2002-07-17 00:00:00,1735.0
2002-05-01 00:00:00,2003-05-15 00:00:00,2002-08-16 00:00:00,1742.0
2002-05-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1752.0
2002-05-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1764.0
2002-06-01 00:00:00,2002-08-15 00:00:00,2002-07-17 00:00:00,1672.0
2002-06-01 00:00:00,2002-09-18 00:00:00,2002-08-16 00:00:00,1695.0
2002-06-01 00:00:00,2003-05-15 00:00:00,2002-09-19 00:00:00,1692.0
2002-06-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1709.0
2002-06-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1717.0
2002-07-01 00:00:00,2002-09-18 00:00:00,2002-08-16 00:00:00,1649.0
2002-07-01 00:00:00,2002-10-16 00:00:00,2002-09-19 00:00:00,1645.0
2002-07-01 00:00:00,2003-05-15 00:00:00,2002-10-17 00:00:00,1652.0
2002-07-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1666.0
2002-07-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1655.0
2002-08-01 00:00:00,2002-10-16 00:00:00,2002-09-19 00:00:00,1609.0
2002-08-01 00:00:00,2002-11-19 00:00:00,2002-10-17 00:00:00,1627.0
2002-08-01 00:00:00,2003-05-15 00:00:00,2002-11-20 00:00:00,1631.0
2002-08-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1630.0
2002-08-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1633.0
2002-09-01 00:00:00,2002-11-19 00:00:00,2002-10-17 00:00:00,1843.0
2002-09-01 00:00:00,2002-12-16 00:00:00,2002-11-20 00:00:00,1810.0
2002-09-01 00:00:00,2003-05-15 00:00:00,2002-12-17 00:00:00,1808.0
2002-09-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1810.0
2002-09-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1804.0
2002-10-01 00:00:00,2002-12-16 00:00:00,2002-11-20 00:00:00,1603.0
2002-10-01 00:00:00,2003-01-20 00:00:00,2002-12-17 00:00:00,1657.0
2002-10-01 00:00:00,2003-05-15 00:00:00,2003-01-21 00:00:00,1660.0
2002-10-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1653.0
2002-10-01 00:00:00,2018-06-30 00:00:00,2004-05-18 00:00:00,1648.0
2002-11-01 00:00:00,2003-01-20 00:00:00,2002-12-17 00:00:00,1697.0
2002-11-01 00:00:00,2003-02-18 00:00:00,2003-01-21 00:00:00,1747.0
2002-11-01 00:00:00,2003-05-15 00:00:00,2003-02-19 00:00:00,1761.0
2002-11-01 00:00:00,2004-05-17 00:00:00,2003-05-16 00:00:00,1760.0
