RRS,date,realtime_end,realtime_start
168020.0,2010-11-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
167984.0,2010-11-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
167141.0,2010-11-01 00:00:00,2016-05-12 00:00:00,2015-05-13 00:00:00
167290.0,2010-11-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
167280.0,2010-11-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
167289.0,2010-11-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
172924.0,2010-12-01 00:00:00,2011-02-14 00:00:00,2011-01-14 00:00:00
172706.0,2010-12-01 00:00:00,2011-03-10 00:00:00,2011-02-15 00:00:00
172892.0,2010-12-01 00:00:00,2011-04-28 00:00:00,2011-03-11 00:00:00
170911.0,2010-12-01 00:00:00,2012-01-11 00:00:00,2011-04-29 00:00:00
170859.0,2010-12-01 00:00:00,2012-02-13 00:00:00,2012-01-12 00:00:00
170986.0,2010-12-01 00:00:00,2012-02-16 00:00:00,2012-02-14 00:00:00
170809.0,2010-12-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
169040.0,2010-12-01 00:00:00,2013-02-20 00:00:00,2012-04-30 00:00:00
168998.0,2010-12-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
168347.0,2010-12-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
168371.0,2010-12-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
168440.0,2010-12-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
168413.0,2010-12-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
167622.0,2010-12-01 00:00:00,2016-05-12 00:00:00,2015-05-13 00:00:00
167504.0,2010-12-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
167502.0,2010-12-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
167486.0,2010-12-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
172605.0,2011-01-01 00:00:00,2011-03-10 00:00:00,2011-02-17 00:00:00
173435.0,2011-01-01 00:00:00,2011-04-12 00:00:00,2011-03-11 00:00:00
173553.0,2011-01-01 00:00:00,2011-04-28 00:00:00,2011-04-13 00:00:00
171561.0,2011-01-01 00:00:00,2012-02-13 00:00:00,2011-04-29 00:00:00
171595.0,2011-01-01 00:00:00,2012-02-16 00:00:00,2012-02-14 00:00:00
171615.0,2011-01-01 00:00:00,2012-03-12 00:00:00,2012-02-17 00:00:00
171798.0,2011-01-01 00:00:00,2012-04-29 00:00:00,2012-03-13 00:00:00
169990.0,2011-01-01 00:00:00,2013-02-20 00:00:00,2012-04-30 00:00:00
169966.0,2011-01-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
168922.0,2011-01-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
168910.0,2011-01-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
169295.0,2011-01-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
169244.0,2011-01-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
168395.0,2011-01-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
168366.0,2011-01-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
168202.0,2011-01-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
168205.0,2011-01-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
168068.0,2011-01-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
174168.0,2011-02-01 00:00:00,2011-04-12 00:00:00,2011-03-17 00:00:00
174478.0,2011-02-01 00:00:00,2011-04-28 00:00:00,2011-04-13 00:00:00
172555.0,2011-02-01 00:00:00,2011-05-11 00:00:00,2011-04-29 00:00:00
172783.0,2011-02-01 00:00:00,2012-02-16 00:00:00,2011-05-12 00:00:00
172987.0,2011-02-01 00:00:00,2012-03-12 00:00:00,2012-02-17 00:00:00
172505.0,2011-02-01 00:00:00,2012-04-15 00:00:00,2012-03-13 00:00:00
172605.0,2011-02-01 00:00:00,2012-04-29 00:00:00,2012-04-16 00:00:00
170685.0,2011-02-01 00:00:00,2013-02-20 00:00:00,2012-04-30 00:00:00
170762.0,2011-02-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
169631.0,2011-02-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
169701.0,2011-02-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
169993.0,2011-02-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
169925.0,2011-02-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
169035.0,2011-02-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
169039.0,2011-02-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
168998.0,2011-02-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
168983.0,2011-02-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
169023.0,2011-02-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
174200.0,2011-03-01 00:00:00,2011-04-28 00:00:00,2011-04-15 00:00:00
172318.0,2011-03-01 00:00:00,2011-05-11 00:00:00,2011-04-29 00:00:00
173328.0,2011-03-01 00:00:00,2011-06-13 00:00:00,2011-05-12 00:00:00
173144.0,2011-03-01 00:00:00,2012-02-16 00:00:00,2011-06-14 00:00:00
173375.0,2011-03-01 00:00:00,2012-04-15 00:00:00,2012-02-17 00:00:00
173011.0,2011-03-01 00:00:00,2012-04-29 00:00:00,2012-04-16 00:00:00
171194.0,2011-03-01 00:00:00,2012-05-14 00:00:00,2012-04-30 00:00:00
171204.0,2011-03-01 00:00:00,2013-02-20 00:00:00,2012-05-15 00:00:00
171271.0,2011-03-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
170663.0,2011-03-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
170778.0,2011-03-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
170682.0,2011-03-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
170613.0,2011-03-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
169873.0,2011-03-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
169871.0,2011-03-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
169683.0,2011-03-01 00:00:00,2018-06-11 00:00:00,2016-05-13 00:00:00
169673.0,2011-03-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
173484.0,2011-04-01 00:00:00,2011-06-13 00:00:00,2011-05-13 00:00:00
172902.0,2011-04-01 00:00:00,2011-07-13 00:00:00,2011-06-14 00:00:00
172749.0,2011-04-01 00:00:00,2012-02-16 00:00:00,2011-07-14 00:00:00
173059.0,2011-04-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
171186.0,2011-04-01 00:00:00,2012-05-14 00:00:00,2012-04-30 00:00:00
171244.0,2011-04-01 00:00:00,2012-06-12 00:00:00,2012-05-15 00:00:00
171321.0,2011-04-01 00:00:00,2013-02-20 00:00:00,2012-06-13 00:00:00
171436.0,2011-04-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
170952.0,2011-04-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
170817.0,2011-04-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
170670.0,2011-04-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
170667.0,2011-04-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
169867.0,2011-04-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
169842.0,2011-04-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
169699.0,2011-04-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
169928.0,2011-04-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
169925.0,2011-04-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
172202.0,2011-05-01 00:00:00,2011-07-13 00:00:00,2011-06-15 00:00:00
172263.0,2011-05-01 00:00:00,2011-08-11 00:00:00,2011-07-14 00:00:00
172382.0,2011-05-01 00:00:00,2012-02-16 00:00:00,2011-08-12 00:00:00
172513.0,2011-05-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
170699.0,2011-05-01 00:00:00,2012-06-12 00:00:00,2012-04-30 00:00:00
171056.0,2011-05-01 00:00:00,2012-07-15 00:00:00,2012-06-13 00:00:00
170826.0,2011-05-01 00:00:00,2013-02-20 00:00:00,2012-07-16 00:00:00
170740.0,2011-05-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
170354.0,2011-05-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
170225.0,2011-05-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
170136.0,2011-05-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
170173.0,2011-05-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
169319.0,2011-05-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
169366.0,2011-05-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
169212.0,2011-05-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
169213.0,2011-05-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
169169.0,2011-05-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
172885.0,2011-06-01 00:00:00,2011-08-11 00:00:00,2011-07-15 00:00:00
173253.0,2011-06-01 00:00:00,2011-09-13 00:00:00,2011-08-12 00:00:00
173106.0,2011-06-01 00:00:00,2012-02-16 00:00:00,2011-09-14 00:00:00
172696.0,2011-06-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
171353.0,2011-06-01 00:00:00,2012-07-15 00:00:00,2012-04-30 00:00:00
172089.0,2011-06-01 00:00:00,2012-08-13 00:00:00,2012-07-16 00:00:00
172145.0,2011-06-01 00:00:00,2013-02-20 00:00:00,2012-08-14 00:00:00
171966.0,2011-06-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
171406.0,2011-06-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
171467.0,2011-06-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
171277.0,2011-06-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
171391.0,2011-06-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
170553.0,2011-06-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
170580.0,2011-06-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
170405.0,2011-06-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
170401.0,2011-06-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
170458.0,2011-06-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
173194.0,2011-07-01 00:00:00,2011-09-13 00:00:00,2011-08-18 00:00:00
172713.0,2011-07-01 00:00:00,2011-10-13 00:00:00,2011-09-14 00:00:00
172977.0,2011-07-01 00:00:00,2012-02-16 00:00:00,2011-10-14 00:00:00
172908.0,2011-07-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
171575.0,2011-07-01 00:00:00,2012-08-13 00:00:00,2012-04-30 00:00:00
172020.0,2011-07-01 00:00:00,2012-09-13 00:00:00,2012-08-14 00:00:00
172079.0,2011-07-01 00:00:00,2013-02-20 00:00:00,2012-09-14 00:00:00
172019.0,2011-07-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
171435.0,2011-07-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
171466.0,2011-07-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
171266.0,2011-07-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
171368.0,2011-07-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
170376.0,2011-07-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
170395.0,2011-07-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
169909.0,2011-07-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
169893.0,2011-07-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
169832.0,2011-07-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
172142.0,2011-08-01 00:00:00,2011-10-13 00:00:00,2011-09-15 00:00:00
172821.0,2011-08-01 00:00:00,2011-11-14 00:00:00,2011-10-14 00:00:00
172837.0,2011-08-01 00:00:00,2012-02-16 00:00:00,2011-11-15 00:00:00
172838.0,2011-08-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
171408.0,2011-08-01 00:00:00,2012-09-13 00:00:00,2012-04-30 00:00:00
171743.0,2011-08-01 00:00:00,2012-10-14 00:00:00,2012-09-14 00:00:00
171797.0,2011-08-01 00:00:00,2013-02-20 00:00:00,2012-10-15 00:00:00
171857.0,2011-08-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
171141.0,2011-08-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
171170.0,2011-08-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
170829.0,2011-08-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
170880.0,2011-08-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
169781.0,2011-08-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
169763.0,2011-08-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
169629.0,2011-08-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
169753.0,2011-08-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
169800.0,2011-08-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
174251.0,2011-09-01 00:00:00,2011-11-14 00:00:00,2011-10-19 00:00:00
174278.0,2011-09-01 00:00:00,2011-12-12 00:00:00,2011-11-15 00:00:00
174506.0,2011-09-01 00:00:00,2012-02-16 00:00:00,2011-12-13 00:00:00
174571.0,2011-09-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
172942.0,2011-09-01 00:00:00,2012-10-14 00:00:00,2012-04-30 00:00:00
172748.0,2011-09-01 00:00:00,2012-11-13 00:00:00,2012-10-15 00:00:00
172583.0,2011-09-01 00:00:00,2013-02-20 00:00:00,2012-11-14 00:00:00
172672.0,2011-09-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
171987.0,2011-09-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
172047.0,2011-09-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
171904.0,2011-09-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
171903.0,2011-09-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
170915.0,2011-09-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
170975.0,2011-09-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
170926.0,2011-09-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
170965.0,2011-09-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
171103.0,2011-09-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
175366.0,2011-10-01 00:00:00,2011-12-12 00:00:00,2011-11-16 00:00:00
175719.0,2011-10-01 00:00:00,2012-01-11 00:00:00,2011-12-13 00:00:00
175798.0,2011-10-01 00:00:00,2012-02-16 00:00:00,2012-01-12 00:00:00
175766.0,2011-10-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
174598.0,2011-10-01 00:00:00,2012-11-13 00:00:00,2012-04-30 00:00:00
174780.0,2011-10-01 00:00:00,2012-12-12 00:00:00,2012-11-14 00:00:00
174879.0,2011-10-01 00:00:00,2013-02-20 00:00:00,2012-12-13 00:00:00
174938.0,2011-10-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
174088.0,2011-10-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
174063.0,2011-10-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
173772.0,2011-10-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
173734.0,2011-10-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
172318.0,2011-10-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
172365.0,2011-10-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
172129.0,2011-10-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
172127.0,2011-10-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
171968.0,2011-10-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
176142.0,2011-11-01 00:00:00,2012-01-11 00:00:00,2011-12-16 00:00:00
176547.0,2011-11-01 00:00:00,2012-02-13 00:00:00,2012-01-12 00:00:00
176339.0,2011-11-01 00:00:00,2012-02-16 00:00:00,2012-02-14 00:00:00
176111.0,2011-11-01 00:00:00,2012-04-29 00:00:00,2012-02-17 00:00:00
175261.0,2011-11-01 00:00:00,2012-12-12 00:00:00,2012-04-30 00:00:00
175178.0,2011-11-01 00:00:00,2013-01-14 00:00:00,2012-12-13 00:00:00
175042.0,2011-11-01 00:00:00,2013-02-20 00:00:00,2013-01-15 00:00:00
175015.0,2011-11-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
174292.0,2011-11-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
174226.0,2011-11-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
173889.0,2011-11-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
173873.0,2011-11-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
172534.0,2011-11-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
172524.0,2011-11-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
172329.0,2011-11-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
172370.0,2011-11-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
172377.0,2011-11-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
176679.0,2011-12-01 00:00:00,2012-02-13 00:00:00,2012-01-19 00:00:00
176350.0,2011-12-01 00:00:00,2012-02-16 00:00:00,2012-02-14 00:00:00
176128.0,2011-12-01 00:00:00,2012-03-12 00:00:00,2012-02-17 00:00:00
176627.0,2011-12-01 00:00:00,2012-04-29 00:00:00,2012-03-13 00:00:00
175310.0,2011-12-01 00:00:00,2013-01-14 00:00:00,2012-04-30 00:00:00
174853.0,2011-12-01 00:00:00,2013-02-12 00:00:00,2013-01-15 00:00:00
174887.0,2011-12-01 00:00:00,2013-02-20 00:00:00,2013-02-13 00:00:00
174807.0,2011-12-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
173588.0,2011-12-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
173621.0,2011-12-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
173442.0,2011-12-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
173402.0,2011-12-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
172453.0,2011-12-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
172394.0,2011-12-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
172384.0,2011-12-01 00:00:00,2017-05-11 00:00:00,2016-05-13 00:00:00
172405.0,2011-12-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
172453.0,2011-12-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
176436.0,2012-01-01 00:00:00,2012-03-12 00:00:00,2012-02-17 00:00:00
177362.0,2012-01-01 00:00:00,2012-04-15 00:00:00,2012-03-13 00:00:00
177503.0,2012-01-01 00:00:00,2012-04-29 00:00:00,2012-04-16 00:00:00
176062.0,2012-01-01 00:00:00,2013-02-12 00:00:00,2012-04-30 00:00:00
175457.0,2012-01-01 00:00:00,2013-02-20 00:00:00,2013-02-13 00:00:00
175380.0,2012-01-01 00:00:00,2013-03-12 00:00:00,2013-02-21 00:00:00
175830.0,2012-01-01 00:00:00,2013-05-30 00:00:00,2013-03-13 00:00:00
174461.0,2012-01-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
174415.0,2012-01-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
174759.0,2012-01-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
174687.0,2012-01-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
173618.0,2012-01-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
173541.0,2012-01-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
173475.0,2012-01-01 00:00:00,2017-02-14 00:00:00,2016-05-13 00:00:00
173489.0,2012-01-01 00:00:00,2017-05-11 00:00:00,2017-02-15 00:00:00
173505.0,2012-01-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
173526.0,2012-01-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
178523.0,2012-02-01 00:00:00,2012-04-15 00:00:00,2012-03-16 00:00:00
178552.0,2012-02-01 00:00:00,2012-04-29 00:00:00,2012-04-16 00:00:00
177203.0,2012-02-01 00:00:00,2012-05-14 00:00:00,2012-04-30 00:00:00
177160.0,2012-02-01 00:00:00,2013-02-20 00:00:00,2012-05-15 00:00:00
177300.0,2012-02-01 00:00:00,2013-03-12 00:00:00,2013-02-21 00:00:00
176471.0,2012-02-01 00:00:00,2013-04-11 00:00:00,2013-03-13 00:00:00
176365.0,2012-02-01 00:00:00,2013-05-30 00:00:00,2013-04-12 00:00:00
176289.0,2012-02-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
176378.0,2012-02-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
176532.0,2012-02-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
176418.0,2012-02-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
175353.0,2012-02-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
175283.0,2012-02-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
175228.0,2012-02-01 00:00:00,2017-02-14 00:00:00,2016-05-13 00:00:00
175265.0,2012-02-01 00:00:00,2017-05-11 00:00:00,2017-02-15 00:00:00
175204.0,2012-02-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
175266.0,2012-02-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
179429.0,2012-03-01 00:00:00,2012-04-29 00:00:00,2012-04-16 00:00:00
178104.0,2012-03-01 00:00:00,2012-05-14 00:00:00,2012-04-30 00:00:00
177848.0,2012-03-01 00:00:00,2012-06-12 00:00:00,2012-05-15 00:00:00
177304.0,2012-03-01 00:00:00,2013-02-20 00:00:00,2012-06-13 00:00:00
177419.0,2012-03-01 00:00:00,2013-04-11 00:00:00,2013-02-21 00:00:00
177683.0,2012-03-01 00:00:00,2013-05-12 00:00:00,2013-04-12 00:00:00
177582.0,2012-03-01 00:00:00,2013-05-30 00:00:00,2013-05-13 00:00:00
176987.0,2012-03-01 00:00:00,2014-02-17 00:00:00,2013-05-31 00:00:00
177155.0,2012-03-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
176733.0,2012-03-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
176630.0,2012-03-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
175739.0,2012-03-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
175717.0,2012-03-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
175553.0,2012-03-01 00:00:00,2017-02-14 00:00:00,2016-05-13 00:00:00
175620.0,2012-03-01 00:00:00,2017-05-11 00:00:00,2017-02-15 00:00:00
175632.0,2012-03-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
175606.0,2012-03-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
178045.0,2012-04-01 00:00:00,2012-06-12 00:00:00,2012-05-15 00:00:00
176845.0,2012-04-01 00:00:00,2012-07-15 00:00:00,2012-06-13 00:00:00
176332.0,2012-04-01 00:00:00,2013-02-20 00:00:00,2012-07-16 00:00:00
176506.0,2012-04-01 00:00:00,2013-05-12 00:00:00,2013-02-21 00:00:00
176574.0,2012-04-01 00:00:00,2013-05-30 00:00:00,2013-05-13 00:00:00
176410.0,2012-04-01 00:00:00,2013-06-12 00:00:00,2013-05-31 00:00:00
176480.0,2012-04-01 00:00:00,2014-02-17 00:00:00,2013-06-13 00:00:00
176301.0,2012-04-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
175811.0,2012-04-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
175820.0,2012-04-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
174572.0,2012-04-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
174485.0,2012-04-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
174496.0,2012-04-01 00:00:00,2017-02-14 00:00:00,2016-05-13 00:00:00
174571.0,2012-04-01 00:00:00,2017-05-11 00:00:00,2017-02-15 00:00:00
174564.0,2012-04-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
174496.0,2012-04-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
177045.0,2012-05-01 00:00:00,2012-07-15 00:00:00,2012-06-14 00:00:00
176542.0,2012-05-01 00:00:00,2012-08-13 00:00:00,2012-07-16 00:00:00
176627.0,2012-05-01 00:00:00,2013-02-20 00:00:00,2012-08-14 00:00:00
176534.0,2012-05-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
176610.0,2012-05-01 00:00:00,2013-06-12 00:00:00,2013-05-31 00:00:00
176572.0,2012-05-01 00:00:00,2013-07-14 00:00:00,2013-06-13 00:00:00
176430.0,2012-05-01 00:00:00,2014-02-17 00:00:00,2013-07-15 00:00:00
176248.0,2012-05-01 00:00:00,2014-05-12 00:00:00,2014-02-18 00:00:00
175952.0,2012-05-01 00:00:00,2015-02-19 00:00:00,2014-05-13 00:00:00
176028.0,2012-05-01 00:00:00,2015-05-12 00:00:00,2015-02-20 00:00:00
174703.0,2012-05-01 00:00:00,2016-02-18 00:00:00,2015-05-13 00:00:00
174751.0,2012-05-01 00:00:00,2016-05-12 00:00:00,2016-02-19 00:00:00
174650.0,2012-05-01 00:00:00,2017-02-14 00:00:00,2016-05-13 00:00:00
174657.0,2012-05-01 00:00:00,2017-05-11 00:00:00,2017-02-15 00:00:00
174616.0,2012-05-01 00:00:00,2018-06-11 00:00:00,2017-05-12 00:00:00
174606.0,2012-05-01 00:00:00,2018-06-30 00:00:00,2018-06-12 00:00:00
175627.0,2012-06-01 00:00:00,2012-08-13 00:00:00,2012-07-17 00:00:00
175263.0,2012-06-01 00:00:00,2012-09-13 00:00:00,2012-08-14 00:00:00
175242.0,2012-06-01 00:00:00,2013-02-20 00:00:00,2012-09-14 00:00:00
175008.0,2012-06-01 00:00:00,2013-05-30 00:00:00,2013-02-21 00:00:00
174817.0,2012-06-01 00:00:00,2013-07-14 00:00:00,2013-05-31 00:00:00
