date,realtime_end,realtime_start,BP
2012-06-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,785.0
2012-06-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,790.0
2012-06-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,785.0
2012-06-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,790.0
2012-06-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,794.0
2012-07-01 00:00:00,2012-08-23 00:00:00,2012-08-16 00:00:00,812.0
2012-07-01 00:00:00,2013-05-15 00:00:00,2012-08-24 00:00:00,811.0
2012-07-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,839.0
2012-07-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,840.0
2012-07-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,839.0
2012-07-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,840.0
2012-07-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,849.0
2012-08-01 00:00:00,2012-09-26 00:00:00,2012-09-19 00:00:00,803.0
2012-08-01 00:00:00,2013-05-15 00:00:00,2012-09-27 00:00:00,801.0
2012-08-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,827.0
2012-08-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,832.0
2012-08-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,827.0
2012-08-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,832.0
2012-08-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,840.0
2012-09-01 00:00:00,2012-10-24 00:00:00,2012-10-17 00:00:00,894.0
2012-09-01 00:00:00,2013-05-15 00:00:00,2012-10-25 00:00:00,890.0
2012-09-01 00:00:00,2018-05-15 00:00:00,2013-05-16 00:00:00,921.0
2012-09-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,930.0
2012-10-01 00:00:00,2012-11-28 00:00:00,2012-11-20 00:00:00,866.0
2012-10-01 00:00:00,2013-05-15 00:00:00,2012-11-29 00:00:00,868.0
2012-10-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,908.0
2012-10-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,895.0
2012-10-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,908.0
2012-10-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,895.0
2012-10-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,887.0
2012-11-01 00:00:00,2012-12-27 00:00:00,2012-12-19 00:00:00,899.0
2012-11-01 00:00:00,2013-05-15 00:00:00,2012-12-28 00:00:00,900.0
2012-11-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,933.0
2012-11-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,930.0
2012-11-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,933.0
2012-11-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,930.0
2012-11-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,917.0
2012-12-01 00:00:00,2013-01-27 00:00:00,2013-01-17 00:00:00,903.0
2012-12-01 00:00:00,2013-05-15 00:00:00,2013-01-28 00:00:00,909.0
2012-12-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,943.0
2012-12-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,938.0
2012-12-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,943.0
2012-12-01 00:00:00,2018-05-15 00:00:00,2015-03-17 00:00:00,938.0
2012-12-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,941.0
2013-01-01 00:00:00,2013-02-26 00:00:00,2013-02-20 00:00:00,925.0
2013-01-01 00:00:00,2013-05-15 00:00:00,2013-02-27 00:00:00,904.0
2013-01-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,915.0
2013-01-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,947.0
2013-01-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,915.0
2013-01-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,947.0
2013-01-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,928.0
2013-01-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,940.0
2013-02-01 00:00:00,2013-03-25 00:00:00,2013-03-19 00:00:00,946.0
2013-02-01 00:00:00,2013-05-15 00:00:00,2013-03-26 00:00:00,939.0
2013-02-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,952.0
2013-02-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,976.0
2013-02-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,952.0
2013-02-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,976.0
2013-02-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,971.0
2013-02-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,979.0
2013-03-01 00:00:00,2013-04-23 00:00:00,2013-04-16 00:00:00,902.0
2013-03-01 00:00:00,2013-05-15 00:00:00,2013-04-24 00:00:00,907.0
2013-03-01 00:00:00,2014-05-15 00:00:00,2013-05-16 00:00:00,890.0
2013-03-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,926.0
2013-03-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,890.0
2013-03-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,926.0
2013-03-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,932.0
2013-03-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,936.0
2013-04-01 00:00:00,2013-05-23 00:00:00,2013-05-16 00:00:00,1017.0
2013-04-01 00:00:00,2014-05-15 00:00:00,2013-05-24 00:00:00,1005.0
2013-04-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,1040.0
2013-04-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,1005.0
2013-04-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,1040.0
2013-04-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,1015.0
2013-04-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1016.0
2013-05-01 00:00:00,2013-06-25 00:00:00,2013-06-18 00:00:00,974.0
2013-05-01 00:00:00,2014-05-15 00:00:00,2013-06-26 00:00:00,985.0
2013-05-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,1010.0
2013-05-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,985.0
2013-05-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,1010.0
2013-05-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,1016.0
2013-05-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1003.0
2013-06-01 00:00:00,2013-07-24 00:00:00,2013-07-17 00:00:00,911.0
2013-06-01 00:00:00,2014-05-15 00:00:00,2013-07-25 00:00:00,918.0
2013-06-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,938.0
2013-06-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,918.0
2013-06-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,938.0
2013-06-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,951.0
2013-06-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,941.0
2013-07-01 00:00:00,2013-08-25 00:00:00,2013-08-16 00:00:00,943.0
2013-07-01 00:00:00,2014-05-15 00:00:00,2013-08-26 00:00:00,954.0
2013-07-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,977.0
2013-07-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,954.0
2013-07-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,977.0
2013-07-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,986.0
2013-07-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,998.0
2013-08-01 00:00:00,2013-09-25 00:00:00,2013-09-18 00:00:00,918.0
2013-08-01 00:00:00,2014-05-15 00:00:00,2013-09-26 00:00:00,926.0
2013-08-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,948.0
2013-08-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,926.0
2013-08-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,948.0
2013-08-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,947.0
2013-08-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,961.0
2013-09-01 00:00:00,2014-05-15 00:00:00,2013-11-26 00:00:00,974.0
2013-09-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,993.0
2013-09-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,974.0
2013-09-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,993.0
2013-09-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,1015.0
2013-09-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1004.0
2013-10-01 00:00:00,2013-11-26 00:00:00,2013-11-26 00:00:00,1034.0
2013-10-01 00:00:00,2014-05-15 00:00:00,2013-11-27 00:00:00,1039.0
2013-10-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,1067.0
2013-10-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,1039.0
2013-10-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,1067.0
2013-10-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,1031.0
2013-10-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1041.0
2013-11-01 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,1007.0
2013-11-01 00:00:00,2014-05-15 00:00:00,2013-12-24 00:00:00,1017.0
2013-11-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,1037.0
2013-11-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,1017.0
2013-11-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,1037.0
2013-11-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,1042.0
2013-11-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1031.0
2013-12-01 00:00:00,2014-01-27 00:00:00,2014-01-17 00:00:00,986.0
2013-12-01 00:00:00,2014-05-15 00:00:00,2014-01-28 00:00:00,991.0
2013-12-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,1022.0
2013-12-01 00:00:00,2015-03-16 00:00:00,2015-02-18 00:00:00,991.0
2013-12-01 00:00:00,2015-05-18 00:00:00,2015-03-17 00:00:00,1022.0
2013-12-01 00:00:00,2018-05-15 00:00:00,2015-05-19 00:00:00,1013.0
2013-12-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1009.0
2014-01-01 00:00:00,2014-02-26 00:00:00,2014-02-19 00:00:00,937.0
2014-01-01 00:00:00,2014-05-15 00:00:00,2014-02-27 00:00:00,945.0
2014-01-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,939.0
2014-01-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,974.0
2014-01-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1002.0
2014-01-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1001.0
2014-01-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,985.0
2014-02-01 00:00:00,2014-03-25 00:00:00,2014-03-18 00:00:00,1018.0
2014-02-01 00:00:00,2014-05-15 00:00:00,2014-03-26 00:00:00,1014.0
2014-02-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,1011.0
2014-02-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1014.0
2014-02-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1030.0
2014-02-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1032.0
2014-02-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1047.0
2014-03-01 00:00:00,2014-04-23 00:00:00,2014-04-16 00:00:00,990.0
2014-03-01 00:00:00,2014-05-15 00:00:00,2014-04-24 00:00:00,997.0
2014-03-01 00:00:00,2015-02-17 00:00:00,2014-05-16 00:00:00,1000.0
2014-03-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1010.0
2014-03-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1061.0
2014-03-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1078.0
2014-03-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1061.0
2014-04-01 00:00:00,2014-05-26 00:00:00,2014-05-16 00:00:00,1080.0
2014-04-01 00:00:00,2015-02-17 00:00:00,2014-05-27 00:00:00,1059.0
2014-04-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1088.0
2014-04-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1074.0
2014-04-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1080.0
2014-04-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1089.0
2014-05-01 00:00:00,2014-06-24 00:00:00,2014-06-17 00:00:00,991.0
2014-05-01 00:00:00,2015-02-17 00:00:00,2014-06-25 00:00:00,1005.0
2014-05-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1002.0
2014-05-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1017.0
2014-05-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1007.0
2014-05-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1019.0
2014-06-01 00:00:00,2014-07-24 00:00:00,2014-07-17 00:00:00,963.0
2014-06-01 00:00:00,2015-02-17 00:00:00,2014-07-25 00:00:00,973.0
2014-06-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,992.0
2014-06-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1033.0
2014-06-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1015.0
2014-06-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1002.0
2014-07-01 00:00:00,2014-08-25 00:00:00,2014-08-19 00:00:00,1052.0
2014-07-01 00:00:00,2015-02-17 00:00:00,2014-08-26 00:00:00,1057.0
2014-07-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1037.0
2014-07-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1041.0
2014-07-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1053.0
2014-07-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1072.0
2014-08-01 00:00:00,2014-09-24 00:00:00,2014-09-18 00:00:00,998.0
2014-08-01 00:00:00,2015-02-17 00:00:00,2014-09-25 00:00:00,1003.0
2014-08-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1022.0
2014-08-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1040.0
2014-08-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1045.0
2014-08-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1042.0
2014-09-01 00:00:00,2014-10-26 00:00:00,2014-10-17 00:00:00,1018.0
2014-09-01 00:00:00,2015-02-17 00:00:00,2014-10-27 00:00:00,1031.0
2014-09-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1039.0
2014-09-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1053.0
2014-09-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1062.0
2014-09-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1072.0
2014-10-01 00:00:00,2014-11-25 00:00:00,2014-11-19 00:00:00,1080.0
2014-10-01 00:00:00,2015-02-17 00:00:00,2014-11-26 00:00:00,1092.0
2014-10-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1102.0
2014-10-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1120.0
2014-10-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1123.0
2014-10-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1099.0
2014-11-01 00:00:00,2014-12-22 00:00:00,2014-12-16 00:00:00,1035.0
2014-11-01 00:00:00,2015-02-17 00:00:00,2014-12-23 00:00:00,1052.0
2014-11-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1060.0
2014-11-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1079.0
2014-11-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1073.0
2014-11-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1063.0
2014-12-01 00:00:00,2015-01-27 00:00:00,2015-01-21 00:00:00,1032.0
2014-12-01 00:00:00,2015-02-17 00:00:00,2015-01-28 00:00:00,1058.0
2014-12-01 00:00:00,2015-05-18 00:00:00,2015-02-18 00:00:00,1060.0
2014-12-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1077.0
2014-12-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1070.0
2014-12-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1077.0
2015-01-01 00:00:00,2015-02-25 00:00:00,2015-02-18 00:00:00,1053.0
2015-01-01 00:00:00,2015-05-18 00:00:00,2015-02-26 00:00:00,1060.0
2015-01-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1059.0
2015-01-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1073.0
2015-01-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1069.0
2015-01-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1060.0
2015-02-01 00:00:00,2015-03-24 00:00:00,2015-03-17 00:00:00,1092.0
2015-02-01 00:00:00,2015-05-18 00:00:00,2015-03-25 00:00:00,1102.0
2015-02-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1098.0
2015-02-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1114.0
2015-02-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1127.0
2015-02-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1133.0
2015-03-01 00:00:00,2015-04-23 00:00:00,2015-04-16 00:00:00,1039.0
2015-03-01 00:00:00,2015-05-18 00:00:00,2015-04-24 00:00:00,1042.0
2015-03-01 00:00:00,2016-05-16 00:00:00,2015-05-19 00:00:00,1038.0
2015-03-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1071.0
2015-03-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1079.0
2015-03-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1071.0
2015-04-01 00:00:00,2015-05-26 00:00:00,2015-05-19 00:00:00,1143.0
2015-04-01 00:00:00,2016-05-16 00:00:00,2015-05-27 00:00:00,1140.0
2015-04-01 00:00:00,2018-05-15 00:00:00,2016-05-17 00:00:00,1178.0
2015-04-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1170.0
2015-05-01 00:00:00,2015-06-23 00:00:00,2015-06-16 00:00:00,1275.0
2015-05-01 00:00:00,2016-05-16 00:00:00,2015-06-24 00:00:00,1250.0
2015-05-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1266.0
2015-05-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1255.0
2015-05-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1271.0
2015-06-01 00:00:00,2015-07-26 00:00:00,2015-07-17 00:00:00,1343.0
2015-06-01 00:00:00,2016-05-16 00:00:00,2015-07-27 00:00:00,1337.0
2015-06-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1334.0
2015-06-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1363.0
2015-06-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1362.0
2015-07-01 00:00:00,2015-08-25 00:00:00,2015-08-18 00:00:00,1119.0
2015-07-01 00:00:00,2016-05-16 00:00:00,2015-08-26 00:00:00,1130.0
2015-07-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1142.0
2015-07-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1134.0
2015-07-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1139.0
2015-08-01 00:00:00,2015-09-24 00:00:00,2015-09-17 00:00:00,1170.0
2015-08-01 00:00:00,2016-05-16 00:00:00,2015-09-25 00:00:00,1161.0
2015-08-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1166.0
2015-08-01 00:00:00,2018-06-30 00:00:00,2017-05-16 00:00:00,1159.0
2015-09-01 00:00:00,2015-10-26 00:00:00,2015-10-20 00:00:00,1103.0
2015-09-01 00:00:00,2016-05-16 00:00:00,2015-10-27 00:00:00,1105.0
2015-09-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1129.0
2015-09-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1125.0
2015-09-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1135.0
2015-10-01 00:00:00,2015-11-24 00:00:00,2015-11-18 00:00:00,1150.0
2015-10-01 00:00:00,2016-05-16 00:00:00,2015-11-25 00:00:00,1161.0
2015-10-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1175.0
2015-10-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1166.0
2015-10-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1162.0
2015-11-01 00:00:00,2015-12-22 00:00:00,2015-12-16 00:00:00,1289.0
2015-11-01 00:00:00,2016-05-16 00:00:00,2015-12-23 00:00:00,1282.0
2015-11-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1286.0
2015-11-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1267.0
2015-11-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1258.0
2015-12-01 00:00:00,2016-01-27 00:00:00,2016-01-20 00:00:00,1232.0
2015-12-01 00:00:00,2016-05-16 00:00:00,2016-01-28 00:00:00,1204.0
2015-12-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1201.0
2015-12-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1218.0
2015-12-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1217.0
2016-01-01 00:00:00,2016-02-24 00:00:00,2016-02-17 00:00:00,1202.0
2016-01-01 00:00:00,2016-05-16 00:00:00,2016-02-25 00:00:00,1204.0
2016-01-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1188.0
2016-01-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1193.0
2016-01-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1179.0
2016-02-01 00:00:00,2016-03-23 00:00:00,2016-03-16 00:00:00,1167.0
2016-02-01 00:00:00,2016-05-16 00:00:00,2016-03-24 00:00:00,1177.0
2016-02-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1162.0
2016-02-01 00:00:00,2018-06-30 00:00:00,2017-05-16 00:00:00,1195.0
2016-03-01 00:00:00,2016-04-25 00:00:00,2016-04-19 00:00:00,1086.0
2016-03-01 00:00:00,2016-05-16 00:00:00,2016-04-26 00:00:00,1076.0
2016-03-01 00:00:00,2017-05-15 00:00:00,2016-05-17 00:00:00,1077.0
2016-03-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1115.0
2016-03-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1106.0
2016-04-01 00:00:00,2016-05-24 00:00:00,2016-05-17 00:00:00,1116.0
2016-04-01 00:00:00,2017-05-15 00:00:00,2016-05-25 00:00:00,1130.0
2016-04-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1163.0
2016-04-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1162.0
2016-05-01 00:00:00,2016-06-23 00:00:00,2016-06-17 00:00:00,1138.0
2016-05-01 00:00:00,2017-05-15 00:00:00,2016-06-24 00:00:00,1136.0
2016-05-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1178.0
2016-05-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1192.0
2016-06-01 00:00:00,2017-05-15 00:00:00,2016-07-19 00:00:00,1153.0
2016-06-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1193.0
2016-06-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1194.0
2016-07-01 00:00:00,2016-08-23 00:00:00,2016-08-16 00:00:00,1152.0
2016-07-01 00:00:00,2017-05-15 00:00:00,2016-08-24 00:00:00,1144.0
2016-07-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1175.0
2016-07-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1185.0
2016-08-01 00:00:00,2016-09-26 00:00:00,2016-09-20 00:00:00,1139.0
2016-08-01 00:00:00,2017-05-15 00:00:00,2016-09-27 00:00:00,1152.0
2016-08-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1200.0
2016-08-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1195.0
2016-09-01 00:00:00,2017-05-15 00:00:00,2016-10-19 00:00:00,1225.0
2016-09-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1270.0
2016-09-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1276.0
2016-10-01 00:00:00,2016-11-22 00:00:00,2016-11-17 00:00:00,1229.0
2016-10-01 00:00:00,2017-05-15 00:00:00,2016-11-23 00:00:00,1260.0
2016-10-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1285.0
2016-10-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1276.0
2016-11-01 00:00:00,2016-12-22 00:00:00,2016-12-16 00:00:00,1201.0
2016-11-01 00:00:00,2017-05-15 00:00:00,2016-12-23 00:00:00,1212.0
2016-11-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1255.0
2016-11-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1249.0
2016-12-01 00:00:00,2017-01-26 00:00:00,2017-01-19 00:00:00,1210.0
2016-12-01 00:00:00,2017-05-15 00:00:00,2017-01-27 00:00:00,1228.0
2016-12-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1266.0
2016-12-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1263.0
2017-01-01 00:00:00,2017-02-26 00:00:00,2017-02-16 00:00:00,1285.0
2017-01-01 00:00:00,2017-05-15 00:00:00,2017-02-27 00:00:00,1293.0
2017-01-01 00:00:00,2018-05-15 00:00:00,2017-05-16 00:00:00,1300.0
2017-01-01 00:00:00,2018-06-30 00:00:00,2018-05-16 00:00:00,1329.0
2017-02-01 00:00:00,2017-03-23 00:00:00,2017-03-16 00:00:00,1213.0
2017-02-01 00:00:00,2017-05-15 00:00:00,2017-03-24 00:00:00,1216.0
