date,realtime_end,realtime_start,RDPI
2005-05-01 00:00:00,2005-08-01 00:00:00,2005-06-30 00:00:00,8211.6
2005-05-01 00:00:00,2005-08-31 00:00:00,2005-08-02 00:00:00,8128.6
2005-05-01 00:00:00,2005-09-29 00:00:00,2005-09-01 00:00:00,8129.8
2005-05-01 00:00:00,2005-11-30 00:00:00,2005-09-30 00:00:00,8121.7
2005-05-01 00:00:00,2006-07-31 00:00:00,2005-12-01 00:00:00,8097.1
2005-05-01 00:00:00,2007-07-30 00:00:00,2006-08-01 00:00:00,8077.7
2005-05-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8132.0
2005-05-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8107.0
2005-05-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9253.2
2005-05-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9253.6
2005-05-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10167.6
2005-05-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10166.4
2005-05-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10167.5
2005-06-01 00:00:00,2005-08-31 00:00:00,2005-08-02 00:00:00,8169.1
2005-06-01 00:00:00,2005-09-29 00:00:00,2005-09-01 00:00:00,8171.9
2005-06-01 00:00:00,2005-11-30 00:00:00,2005-09-30 00:00:00,8153.1
2005-06-01 00:00:00,2006-07-31 00:00:00,2005-12-01 00:00:00,8133.0
2005-06-01 00:00:00,2007-07-30 00:00:00,2006-08-01 00:00:00,8117.6
2005-06-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8176.2
2005-06-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8145.9
2005-06-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9299.8
2005-06-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9299.9
2005-06-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10196.9
2005-06-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10195.8
2005-06-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10196.8
2005-07-01 00:00:00,2005-09-29 00:00:00,2005-09-01 00:00:00,8172.1
2005-07-01 00:00:00,2005-10-30 00:00:00,2005-09-30 00:00:00,8159.4
2005-07-01 00:00:00,2005-11-30 00:00:00,2005-10-31 00:00:00,8163.5
2005-07-01 00:00:00,2005-12-21 00:00:00,2005-12-01 00:00:00,8143.8
2005-07-01 00:00:00,2006-02-28 00:00:00,2005-12-22 00:00:00,8148.8
2005-07-01 00:00:00,2006-07-31 00:00:00,2006-03-01 00:00:00,8155.2
2005-07-01 00:00:00,2007-07-30 00:00:00,2006-08-01 00:00:00,8151.5
2005-07-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8199.4
2005-07-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8177.2
2005-07-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9322.8
2005-07-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9322.9
2005-07-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10222.8
2005-07-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10221.5
2005-07-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10222.5
2005-08-01 00:00:00,2005-10-30 00:00:00,2005-09-30 00:00:00,8115.8
2005-08-01 00:00:00,2005-11-30 00:00:00,2005-10-31 00:00:00,8044.8
2005-08-01 00:00:00,2005-12-21 00:00:00,2005-12-01 00:00:00,8020.2
2005-08-01 00:00:00,2006-02-28 00:00:00,2005-12-22 00:00:00,7921.5
2005-08-01 00:00:00,2006-07-31 00:00:00,2006-03-01 00:00:00,7935.0
2005-08-01 00:00:00,2007-07-30 00:00:00,2006-08-01 00:00:00,7946.9
2005-08-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,7971.3
2005-08-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,7923.6
2005-08-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9327.9
2005-08-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9328.3
2005-08-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10238.1
2005-08-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10236.9
2005-08-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10238.0
2005-09-01 00:00:00,2005-11-30 00:00:00,2005-10-31 00:00:00,8122.7
2005-09-01 00:00:00,2005-12-21 00:00:00,2005-12-01 00:00:00,8099.3
2005-09-01 00:00:00,2006-02-28 00:00:00,2005-12-22 00:00:00,8111.3
2005-09-01 00:00:00,2006-07-31 00:00:00,2006-03-01 00:00:00,8131.4
2005-09-01 00:00:00,2007-07-30 00:00:00,2006-08-01 00:00:00,8123.5
2005-09-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8174.9
2005-09-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8150.5
2005-09-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9273.3
2005-09-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9273.7
2005-09-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10185.8
2005-09-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10184.6
2005-09-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10185.6
2005-10-01 00:00:00,2005-12-21 00:00:00,2005-12-01 00:00:00,8114.5
2005-10-01 00:00:00,2006-01-29 00:00:00,2005-12-22 00:00:00,8137.5
2005-10-01 00:00:00,2006-02-28 00:00:00,2006-01-30 00:00:00,8143.8
2005-10-01 00:00:00,2006-03-30 00:00:00,2006-03-01 00:00:00,8160.3
2005-10-01 00:00:00,2006-05-25 00:00:00,2006-03-31 00:00:00,8152.2
2005-10-01 00:00:00,2006-07-31 00:00:00,2006-05-26 00:00:00,8126.6
2005-10-01 00:00:00,2007-07-30 00:00:00,2006-08-01 00:00:00,8144.5
2005-10-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8189.6
2005-10-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8173.1
2005-10-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9299.5
2005-10-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9300.1
2005-10-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10234.7
2005-10-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10233.7
2005-10-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10234.6
2005-11-01 00:00:00,2006-01-29 00:00:00,2005-12-22 00:00:00,8194.9
2005-11-01 00:00:00,2006-02-28 00:00:00,2006-01-30 00:00:00,8208.5
2005-11-01 00:00:00,2006-03-30 00:00:00,2006-03-01 00:00:00,8218.8
2005-11-01 00:00:00,2006-05-25 00:00:00,2006-03-31 00:00:00,8212.0
2005-11-01 00:00:00,2006-07-31 00:00:00,2006-05-26 00:00:00,8179.8
2005-11-01 00:00:00,2007-07-30 00:00:00,2006-08-01 00:00:00,8185.4
2005-11-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8248.7
2005-11-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8235.0
2005-11-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9365.3
2005-11-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9365.8
2005-11-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10304.8
2005-11-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10303.9
2005-11-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10304.9
2005-12-01 00:00:00,2006-02-28 00:00:00,2006-01-30 00:00:00,8241.7
2005-12-01 00:00:00,2006-03-30 00:00:00,2006-03-01 00:00:00,8261.6
2005-12-01 00:00:00,2006-05-25 00:00:00,2006-03-31 00:00:00,8254.9
2005-12-01 00:00:00,2006-07-31 00:00:00,2006-05-26 00:00:00,8220.3
2005-12-01 00:00:00,2007-07-30 00:00:00,2006-08-01 00:00:00,8220.1
2005-12-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8299.9
2005-12-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8287.3
2005-12-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9411.7
2005-12-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9412.0
2005-12-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10359.6
2005-12-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10358.7
2005-12-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10359.6
2006-01-01 00:00:00,2006-03-30 00:00:00,2006-03-01 00:00:00,8266.4
2006-01-01 00:00:00,2006-04-30 00:00:00,2006-03-31 00:00:00,8262.5
2006-01-01 00:00:00,2006-05-25 00:00:00,2006-05-01 00:00:00,8258.8
2006-01-01 00:00:00,2006-06-29 00:00:00,2006-05-26 00:00:00,8206.0
2006-01-01 00:00:00,2006-07-31 00:00:00,2006-06-30 00:00:00,8196.8
2006-01-01 00:00:00,2006-08-30 00:00:00,2006-08-01 00:00:00,8211.7
2006-01-01 00:00:00,2007-07-30 00:00:00,2006-08-31 00:00:00,8253.6
2006-01-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8333.3
2006-01-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8313.7
2006-01-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9488.7
2006-01-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9489.5
2006-01-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10498.6
2006-01-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10497.7
2006-01-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10498.6
2006-02-01 00:00:00,2006-04-30 00:00:00,2006-03-31 00:00:00,8278.0
2006-02-01 00:00:00,2006-05-25 00:00:00,2006-05-01 00:00:00,8274.9
2006-02-01 00:00:00,2006-06-29 00:00:00,2006-05-26 00:00:00,8224.0
2006-02-01 00:00:00,2006-07-31 00:00:00,2006-06-30 00:00:00,8213.9
2006-02-01 00:00:00,2006-08-30 00:00:00,2006-08-01 00:00:00,8221.5
2006-02-01 00:00:00,2007-07-30 00:00:00,2006-08-31 00:00:00,8283.8
2006-02-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8348.4
2006-02-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8340.0
2006-02-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9540.7
2006-02-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9541.4
2006-02-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10543.4
2006-02-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10542.5
2006-02-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10543.4
2006-03-01 00:00:00,2006-05-03 00:00:00,2006-05-01 00:00:00,8314.0
2006-03-01 00:00:00,2006-05-25 00:00:00,2006-05-04 00:00:00,8279.8
2006-03-01 00:00:00,2006-06-29 00:00:00,2006-05-26 00:00:00,8225.9
2006-03-01 00:00:00,2006-07-31 00:00:00,2006-06-30 00:00:00,8209.4
2006-03-01 00:00:00,2006-08-30 00:00:00,2006-08-01 00:00:00,8219.2
2006-03-01 00:00:00,2007-07-30 00:00:00,2006-08-31 00:00:00,8292.9
2006-03-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8351.1
2006-03-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8348.9
2006-03-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9571.9
2006-03-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9572.9
2006-03-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10562.7
2006-03-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10561.7
2006-03-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10562.7
2006-04-01 00:00:00,2006-06-29 00:00:00,2006-05-26 00:00:00,8218.8
2006-04-01 00:00:00,2006-07-31 00:00:00,2006-06-30 00:00:00,8216.1
2006-04-01 00:00:00,2006-08-30 00:00:00,2006-08-01 00:00:00,8227.0
2006-04-01 00:00:00,2006-09-28 00:00:00,2006-08-31 00:00:00,8297.8
2006-04-01 00:00:00,2006-11-29 00:00:00,2006-09-29 00:00:00,8299.9
2006-04-01 00:00:00,2007-07-30 00:00:00,2006-11-30 00:00:00,8251.4
2006-04-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8345.5
2006-04-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8357.3
2006-04-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9598.8
2006-04-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9600.0
2006-04-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10549.2
2006-04-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10548.2
2006-04-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10549.1
2006-05-01 00:00:00,2006-07-31 00:00:00,2006-06-30 00:00:00,8213.6
2006-05-01 00:00:00,2006-08-30 00:00:00,2006-08-01 00:00:00,8226.7
2006-05-01 00:00:00,2006-09-28 00:00:00,2006-08-31 00:00:00,8299.1
2006-05-01 00:00:00,2006-11-29 00:00:00,2006-09-29 00:00:00,8302.2
2006-05-01 00:00:00,2007-07-30 00:00:00,2006-11-30 00:00:00,8232.0
2006-05-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8327.6
2006-05-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8348.9
2006-05-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9605.1
2006-05-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9606.9
2006-05-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10540.0
2006-05-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10538.9
2006-05-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10539.8
2006-06-01 00:00:00,2006-08-30 00:00:00,2006-08-01 00:00:00,8258.8
2006-06-01 00:00:00,2006-09-28 00:00:00,2006-08-31 00:00:00,8328.7
2006-06-01 00:00:00,2006-11-29 00:00:00,2006-09-29 00:00:00,8333.6
2006-06-01 00:00:00,2007-07-30 00:00:00,2006-11-30 00:00:00,8252.8
2006-06-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8372.6
2006-06-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8375.1
2006-06-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9648.0
2006-06-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9650.4
2006-06-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10563.4
2006-06-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10562.3
2006-06-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10563.3
2006-07-01 00:00:00,2006-09-28 00:00:00,2006-08-31 00:00:00,8356.5
2006-07-01 00:00:00,2006-10-29 00:00:00,2006-09-29 00:00:00,8359.6
2006-07-01 00:00:00,2006-11-29 00:00:00,2006-10-30 00:00:00,8352.8
2006-07-01 00:00:00,2006-12-21 00:00:00,2006-11-30 00:00:00,8280.1
2006-07-01 00:00:00,2007-02-28 00:00:00,2006-12-22 00:00:00,8287.8
2006-07-01 00:00:00,2007-07-30 00:00:00,2007-03-01 00:00:00,8277.6
2006-07-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8358.3
2006-07-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8379.5
2006-07-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9639.1
2006-07-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9641.8
2006-07-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10560.6
2006-07-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10559.5
2006-07-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10560.4
2006-08-01 00:00:00,2006-10-29 00:00:00,2006-09-29 00:00:00,8373.1
2006-08-01 00:00:00,2006-11-29 00:00:00,2006-10-30 00:00:00,8370.6
2006-08-01 00:00:00,2006-12-21 00:00:00,2006-11-30 00:00:00,8304.6
2006-08-01 00:00:00,2007-02-28 00:00:00,2006-12-22 00:00:00,8314.8
2006-08-01 00:00:00,2007-07-30 00:00:00,2007-03-01 00:00:00,8294.2
2006-08-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8368.6
2006-08-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8392.7
2006-08-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9646.9
2006-08-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9649.5
2006-08-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10558.8
2006-08-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10557.6
2006-08-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10558.6
2006-09-01 00:00:00,2006-11-29 00:00:00,2006-10-30 00:00:00,8439.8
2006-09-01 00:00:00,2006-12-21 00:00:00,2006-11-30 00:00:00,8374.3
2006-09-01 00:00:00,2007-02-28 00:00:00,2006-12-22 00:00:00,8386.2
2006-09-01 00:00:00,2007-07-30 00:00:00,2007-03-01 00:00:00,8361.4
2006-09-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8426.4
2006-09-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8449.1
2006-09-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9701.6
2006-09-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9704.6
2006-09-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10623.6
2006-09-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10622.6
2006-09-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10623.5
2006-10-01 00:00:00,2006-12-21 00:00:00,2006-11-30 00:00:00,8421.8
2006-10-01 00:00:00,2007-01-31 00:00:00,2006-12-22 00:00:00,8422.7
2006-10-01 00:00:00,2007-02-28 00:00:00,2007-02-01 00:00:00,8420.8
2006-10-01 00:00:00,2007-03-29 00:00:00,2007-03-01 00:00:00,8400.8
2006-10-01 00:00:00,2007-05-31 00:00:00,2007-03-30 00:00:00,8401.2
2006-10-01 00:00:00,2007-07-30 00:00:00,2007-06-01 00:00:00,8419.6
2006-10-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8484.1
2006-10-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8499.7
2006-10-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9761.0
2006-10-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9764.5
2006-10-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10684.6
2006-10-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10683.8
2006-10-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10684.6
2006-11-01 00:00:00,2007-01-31 00:00:00,2006-12-22 00:00:00,8445.4
2006-11-01 00:00:00,2007-02-28 00:00:00,2007-02-01 00:00:00,8442.4
2006-11-01 00:00:00,2007-03-29 00:00:00,2007-03-01 00:00:00,8422.4
2006-11-01 00:00:00,2007-05-31 00:00:00,2007-03-30 00:00:00,8422.8
2006-11-01 00:00:00,2007-07-30 00:00:00,2007-06-01 00:00:00,8445.0
2006-11-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8509.6
2006-11-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8522.7
2006-11-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9783.7
2006-11-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9787.3
2006-11-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10722.3
2006-11-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10721.6
2006-11-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10722.4
2006-12-01 00:00:00,2007-02-28 00:00:00,2007-02-01 00:00:00,8455.7
2006-12-01 00:00:00,2007-03-29 00:00:00,2007-03-01 00:00:00,8434.1
2006-12-01 00:00:00,2007-05-31 00:00:00,2007-03-30 00:00:00,8435.1
2006-12-01 00:00:00,2007-07-30 00:00:00,2007-06-01 00:00:00,8460.5
2006-12-01 00:00:00,2008-08-03 00:00:00,2007-07-31 00:00:00,8538.4
2006-12-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8556.1
2006-12-01 00:00:00,2011-08-01 00:00:00,2009-08-04 00:00:00,9821.6
2006-12-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9824.4
2006-12-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10750.4
2006-12-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10749.6
2006-12-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10750.4
2007-01-01 00:00:00,2007-03-29 00:00:00,2007-03-01 00:00:00,8480.1
2007-01-01 00:00:00,2007-04-29 00:00:00,2007-03-30 00:00:00,8483.4
2007-01-01 00:00:00,2007-05-31 00:00:00,2007-04-30 00:00:00,8493.5
2007-01-01 00:00:00,2007-06-28 00:00:00,2007-06-01 00:00:00,8519.9
2007-01-01 00:00:00,2007-07-30 00:00:00,2007-06-29 00:00:00,8513.4
2007-01-01 00:00:00,2007-08-30 00:00:00,2007-07-31 00:00:00,8601.1
2007-01-01 00:00:00,2008-08-03 00:00:00,2007-08-31 00:00:00,8583.9
2007-01-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8590.7
2007-01-01 00:00:00,2010-08-02 00:00:00,2009-08-04 00:00:00,9804.7
2007-01-01 00:00:00,2011-08-01 00:00:00,2010-08-03 00:00:00,9814.1
2007-01-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9817.7
2007-01-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10759.9
2007-01-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10759.0
2007-01-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10759.9
2007-02-01 00:00:00,2007-04-29 00:00:00,2007-03-30 00:00:00,8495.4
2007-02-01 00:00:00,2007-05-31 00:00:00,2007-04-30 00:00:00,8513.0
2007-02-01 00:00:00,2007-06-28 00:00:00,2007-06-01 00:00:00,8537.7
2007-02-01 00:00:00,2007-07-30 00:00:00,2007-06-29 00:00:00,8542.1
2007-02-01 00:00:00,2007-08-30 00:00:00,2007-07-31 00:00:00,8635.4
2007-02-01 00:00:00,2008-08-03 00:00:00,2007-08-31 00:00:00,8627.7
2007-02-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8624.7
2007-02-01 00:00:00,2010-08-02 00:00:00,2009-08-04 00:00:00,9833.0
2007-02-01 00:00:00,2011-08-01 00:00:00,2010-08-03 00:00:00,9830.9
2007-02-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9834.8
2007-02-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10788.0
2007-02-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10787.1
2007-02-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10788.0
2007-03-01 00:00:00,2007-05-31 00:00:00,2007-04-30 00:00:00,8531.7
2007-03-01 00:00:00,2007-06-28 00:00:00,2007-06-01 00:00:00,8562.6
2007-03-01 00:00:00,2007-07-30 00:00:00,2007-06-29 00:00:00,8568.9
2007-03-01 00:00:00,2007-08-30 00:00:00,2007-07-31 00:00:00,8662.4
2007-03-01 00:00:00,2008-08-03 00:00:00,2007-08-31 00:00:00,8659.9
2007-03-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8637.5
2007-03-01 00:00:00,2010-08-02 00:00:00,2009-08-04 00:00:00,9852.6
2007-03-01 00:00:00,2011-08-01 00:00:00,2010-08-03 00:00:00,9851.3
2007-03-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9856.2
2007-03-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10820.6
2007-03-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10819.7
2007-03-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10820.6
2007-04-01 00:00:00,2007-06-28 00:00:00,2007-06-01 00:00:00,8529.2
2007-04-01 00:00:00,2007-07-30 00:00:00,2007-06-29 00:00:00,8517.8
2007-04-01 00:00:00,2007-08-30 00:00:00,2007-07-31 00:00:00,8612.8
2007-04-01 00:00:00,2007-09-27 00:00:00,2007-08-31 00:00:00,8624.8
2007-04-01 00:00:00,2007-11-29 00:00:00,2007-09-28 00:00:00,8628.9
2007-04-01 00:00:00,2008-08-03 00:00:00,2007-11-30 00:00:00,8604.5
2007-04-01 00:00:00,2009-08-03 00:00:00,2008-08-04 00:00:00,8609.0
2007-04-01 00:00:00,2010-08-02 00:00:00,2009-08-04 00:00:00,9838.8
2007-04-01 00:00:00,2011-08-01 00:00:00,2010-08-03 00:00:00,9852.5
2007-04-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9857.7
2007-04-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10818.4
2007-04-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10817.2
2007-04-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10818.3
2007-05-01 00:00:00,2007-07-30 00:00:00,2007-06-29 00:00:00,8509.8
2007-05-01 00:00:00,2007-08-30 00:00:00,2007-07-31 00:00:00,8606.2
2007-05-01 00:00:00,2007-09-27 00:00:00,2007-08-31 00:00:00,8618.4
2007-05-01 00:00:00,2007-11-29 00:00:00,2007-09-28 00:00:00,8627.5
2007-05-01 00:00:00,2009-08-03 00:00:00,2007-11-30 00:00:00,8597.0
2007-05-01 00:00:00,2010-08-02 00:00:00,2009-08-04 00:00:00,9838.5
2007-05-01 00:00:00,2011-08-01 00:00:00,2010-08-03 00:00:00,9846.5
2007-05-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,9851.6
2007-05-01 00:00:00,2014-07-31 00:00:00,2013-08-02 00:00:00,10813.3
2007-05-01 00:00:00,2015-08-02 00:00:00,2014-08-01 00:00:00,10811.9
2007-05-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,10813.0
2007-06-01 00:00:00,2007-08-30 00:00:00,2007-07-31 00:00:00,8629.6
2007-06-01 00:00:00,2007-09-27 00:00:00,2007-08-31 00:00:00,8636.5
2007-06-01 00:00:00,2007-11-29 00:00:00,2007-09-28 00:00:00,8651.7
