date,realtime_end,realtime_start,CPI
2008-05-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,215.304
2008-05-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,215.206
2008-05-01 00:00:00,2018-06-30 00:00:00,2013-02-19 00:00:00,215.208
2008-06-01 00:00:00,2009-02-17 00:00:00,2008-07-16 00:00:00,217.403
2008-06-01 00:00:00,2010-02-16 00:00:00,2009-02-18 00:00:00,217.034
2008-06-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,217.279
2008-06-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,217.235
2008-06-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.47
2008-06-01 00:00:00,2018-06-30 00:00:00,2013-02-19 00:00:00,217.463
2008-07-01 00:00:00,2009-02-17 00:00:00,2008-08-14 00:00:00,219.181
2008-07-01 00:00:00,2010-02-16 00:00:00,2009-02-18 00:00:00,218.61
2008-07-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,219.102
2008-07-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,219.133
2008-07-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,219.09
2008-07-01 00:00:00,2018-06-30 00:00:00,2013-02-19 00:00:00,219.016
2008-08-01 00:00:00,2009-02-17 00:00:00,2008-09-16 00:00:00,218.88
2008-08-01 00:00:00,2010-02-16 00:00:00,2009-02-18 00:00:00,218.576
2008-08-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,218.779
2008-08-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,218.78
2008-08-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,218.749
2008-08-01 00:00:00,2018-06-30 00:00:00,2013-02-19 00:00:00,218.69
2008-09-01 00:00:00,2009-02-17 00:00:00,2008-10-16 00:00:00,218.813
2008-09-01 00:00:00,2010-02-16 00:00:00,2009-02-18 00:00:00,218.675
2008-09-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,218.846
2008-09-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,218.852
2008-09-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,218.872
2008-09-01 00:00:00,2018-06-30 00:00:00,2013-02-19 00:00:00,218.877
2008-10-01 00:00:00,2009-02-17 00:00:00,2008-11-19 00:00:00,216.71
2008-10-01 00:00:00,2010-02-16 00:00:00,2009-02-18 00:00:00,216.889
2008-10-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,216.832
2008-10-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,216.93
2008-10-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,216.966
2008-10-01 00:00:00,2018-06-30 00:00:00,2013-02-19 00:00:00,216.995
2008-11-01 00:00:00,2009-02-17 00:00:00,2008-12-16 00:00:00,213.06
2008-11-01 00:00:00,2010-02-16 00:00:00,2009-02-18 00:00:00,213.263
2008-11-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,212.923
2008-11-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,213.002
2008-11-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,213.074
2008-11-01 00:00:00,2018-06-30 00:00:00,2013-02-19 00:00:00,213.153
2008-12-01 00:00:00,2009-02-17 00:00:00,2009-01-16 00:00:00,211.49
2008-12-01 00:00:00,2010-02-16 00:00:00,2009-02-18 00:00:00,211.577
2008-12-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,211.339
2008-12-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,211.327
2008-12-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,211.401
2008-12-01 00:00:00,2018-06-30 00:00:00,2013-02-19 00:00:00,211.398
2009-01-01 00:00:00,2010-02-16 00:00:00,2009-02-20 00:00:00,212.174
2009-01-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,211.959
2009-01-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,211.903
2009-01-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,211.962
2009-01-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,211.952
2009-01-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,211.933
2009-02-01 00:00:00,2010-02-16 00:00:00,2009-03-18 00:00:00,213.007
2009-02-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,212.877
2009-02-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,212.879
2009-02-01 00:00:00,2014-02-17 00:00:00,2012-02-15 00:00:00,212.823
2009-02-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,212.705
2009-03-01 00:00:00,2010-02-16 00:00:00,2009-04-15 00:00:00,212.714
2009-03-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,212.643
2009-03-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,212.572
2009-03-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,212.561
2009-03-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,212.523
2009-03-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,212.495
2009-04-01 00:00:00,2010-02-16 00:00:00,2009-05-15 00:00:00,212.671
2009-04-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,212.81
2009-04-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,212.799
2009-04-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,212.705
2009-04-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,212.657
2009-04-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,212.709
2009-05-01 00:00:00,2010-02-16 00:00:00,2009-06-17 00:00:00,212.876
2009-05-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,213.05
2009-05-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,213.078
2009-05-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,212.977
2009-05-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,212.998
2009-05-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,213.022
2009-06-01 00:00:00,2010-02-16 00:00:00,2009-07-15 00:00:00,214.459
2009-06-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,214.558
2009-06-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,214.527
2009-06-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,214.744
2009-06-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,214.791
2009-06-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,214.79
2009-07-01 00:00:00,2010-02-16 00:00:00,2009-08-14 00:00:00,214.469
2009-07-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,214.774
2009-07-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,214.782
2009-07-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,214.726
2009-07-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,214.72
2009-07-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,214.726
2009-08-01 00:00:00,2010-02-16 00:00:00,2009-09-16 00:00:00,215.428
2009-08-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,215.566
2009-08-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,215.519
2009-08-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,215.479
2009-08-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,215.442
2009-08-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,215.445
2009-09-01 00:00:00,2010-02-16 00:00:00,2009-10-15 00:00:00,215.791
2009-09-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,215.911
2009-09-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,215.956
2009-09-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,215.883
2009-09-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,215.88
2009-09-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,215.861
2009-10-01 00:00:00,2010-02-16 00:00:00,2009-11-18 00:00:00,216.385
2009-10-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,216.357
2009-10-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,216.445
2009-10-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,216.476
2009-10-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,216.482
2009-10-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,216.509
2009-11-01 00:00:00,2010-02-16 00:00:00,2009-12-16 00:00:00,217.25
2009-11-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,216.859
2009-11-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,216.956
2009-11-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.113
2009-11-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.165
2009-11-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,217.234
2009-12-01 00:00:00,2010-02-16 00:00:00,2010-01-15 00:00:00,217.541
2009-12-01 00:00:00,2011-02-14 00:00:00,2010-02-17 00:00:00,217.224
2009-12-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,217.158
2009-12-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.33
2009-12-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.365
2009-12-01 00:00:00,2018-06-30 00:00:00,2014-02-18 00:00:00,217.347
2010-01-01 00:00:00,2011-02-14 00:00:00,2010-02-19 00:00:00,217.587
2010-01-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,217.458
2010-01-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.469
2010-01-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.478
2010-01-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,217.466
2010-01-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,217.488
2010-02-01 00:00:00,2011-02-14 00:00:00,2010-03-18 00:00:00,217.591
2010-02-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,217.562
2010-02-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.397
2010-02-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.356
2010-02-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,217.251
2010-02-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,217.281
2010-03-01 00:00:00,2011-02-14 00:00:00,2010-04-14 00:00:00,217.729
2010-03-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,217.611
2010-03-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.44
2010-03-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.38
2010-03-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,217.305
2010-03-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,217.353
2010-04-01 00:00:00,2011-02-14 00:00:00,2010-05-19 00:00:00,217.579
2010-04-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,217.625
2010-04-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.373
2010-04-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.281
2010-04-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,217.376
2010-04-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,217.403
2010-05-01 00:00:00,2011-02-14 00:00:00,2010-06-17 00:00:00,217.224
2010-05-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,217.32
2010-05-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.182
2010-05-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.23
2010-05-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,217.299
2010-05-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,217.29
2010-06-01 00:00:00,2011-02-14 00:00:00,2010-07-16 00:00:00,216.929
2010-06-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,216.865
2010-06-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.206
2010-06-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.329
2010-06-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,217.285
2010-06-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,217.199
2010-07-01 00:00:00,2011-02-14 00:00:00,2010-08-13 00:00:00,217.597
2010-07-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,217.621
2010-07-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,217.649
2010-07-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,217.69
2010-07-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,217.677
2010-07-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,217.605
2010-08-01 00:00:00,2011-02-14 00:00:00,2010-09-17 00:00:00,218.15
2010-08-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,218.068
2010-08-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,218.062
2010-08-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,218.02
2010-08-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,218.012
2010-08-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,217.923
2010-09-01 00:00:00,2011-02-14 00:00:00,2010-10-15 00:00:00,218.372
2010-09-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,218.427
2010-09-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,218.364
2010-09-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,218.319
2010-09-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,218.281
2010-09-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,218.275
2010-10-01 00:00:00,2011-02-14 00:00:00,2010-11-17 00:00:00,218.879
2010-10-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,218.97
2010-10-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,219.02
2010-10-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,218.996
2010-10-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,219.024
2010-10-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,219.035
2010-11-01 00:00:00,2011-02-14 00:00:00,2010-12-15 00:00:00,219.146
2010-11-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,219.24
2010-11-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,219.441
2010-11-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,219.471
2010-11-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,219.544
2010-11-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,219.59
2010-12-01 00:00:00,2011-02-14 00:00:00,2011-01-14 00:00:00,220.252
2010-12-01 00:00:00,2012-02-14 00:00:00,2011-02-15 00:00:00,220.186
2010-12-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,220.414
2010-12-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,220.468
2010-12-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,220.437
2010-12-01 00:00:00,2018-06-30 00:00:00,2015-02-20 00:00:00,220.472
2011-01-01 00:00:00,2012-02-14 00:00:00,2011-02-17 00:00:00,221.062
2011-01-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,221.036
2011-01-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,221.067
2011-01-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,221.082
2011-01-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,221.148
2011-01-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,221.187
2011-02-01 00:00:00,2012-02-14 00:00:00,2011-03-17 00:00:00,222.27
2011-02-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,222.008
2011-02-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,221.908
2011-02-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,221.816
2011-02-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,221.904
2011-02-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,221.898
2011-03-01 00:00:00,2012-02-14 00:00:00,2011-04-15 00:00:00,223.49
2011-03-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,223.193
2011-03-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,223.106
2011-03-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,222.955
2011-03-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,223.044
2011-03-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,223.046
2011-04-01 00:00:00,2012-02-14 00:00:00,2011-05-13 00:00:00,224.433
2011-04-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,224.03
2011-04-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,223.879
2011-04-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,224.056
2011-04-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,224.06
2011-04-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,224.093
2011-05-01 00:00:00,2012-02-14 00:00:00,2011-06-15 00:00:00,224.804
2011-05-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,224.634
2011-05-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,224.747
2011-05-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,224.918
2011-05-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,224.869
2011-05-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,224.806
2011-06-01 00:00:00,2012-02-14 00:00:00,2011-07-15 00:00:00,224.304
2011-06-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,224.837
2011-06-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,225.07
2011-06-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,224.99
2011-06-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,224.841
2011-06-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,224.806
2011-07-01 00:00:00,2012-02-14 00:00:00,2011-08-18 00:00:00,225.425
2011-07-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,225.515
2011-07-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,225.594
2011-07-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,225.553
2011-07-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,225.419
2011-07-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,225.395
2011-08-01 00:00:00,2012-02-14 00:00:00,2011-09-15 00:00:00,226.268
2011-08-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,226.266
2011-08-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,226.187
2011-08-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,226.149
2011-08-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,226.082
2011-08-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,226.106
2011-09-01 00:00:00,2012-02-14 00:00:00,2011-10-19 00:00:00,226.955
2011-09-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,226.87
2011-09-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,226.753
2011-09-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,226.674
2011-09-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,226.676
2011-09-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,226.597
2011-10-01 00:00:00,2012-02-14 00:00:00,2011-11-16 00:00:00,226.763
2011-10-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,226.804
2011-10-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,226.728
2011-10-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,226.761
2011-10-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,226.811
2011-10-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,226.75
2011-11-01 00:00:00,2012-02-14 00:00:00,2011-12-16 00:00:00,226.72
2011-11-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,227.014
2011-11-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,227.049
2011-11-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,227.136
2011-11-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,227.157
2011-11-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,227.169
2011-12-01 00:00:00,2012-02-14 00:00:00,2012-01-19 00:00:00,226.747
2011-12-01 00:00:00,2013-02-18 00:00:00,2012-02-15 00:00:00,227.033
2011-12-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,227.137
2011-12-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,227.093
2011-12-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,227.145
2011-12-01 00:00:00,2018-06-30 00:00:00,2016-02-19 00:00:00,227.223
2012-01-01 00:00:00,2013-02-18 00:00:00,2012-02-17 00:00:00,227.505
2012-01-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,227.605
2012-01-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,227.666
2012-01-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,227.759
2012-01-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,227.86
2012-01-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,227.842
2012-02-01 00:00:00,2013-02-18 00:00:00,2012-03-16 00:00:00,228.433
2012-02-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,228.253
2012-02-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,228.138
2012-02-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,228.285
2012-02-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,228.377
2012-02-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,228.329
2012-03-01 00:00:00,2013-02-18 00:00:00,2012-04-13 00:00:00,229.098
2012-03-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,228.95
2012-03-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,228.732
2012-03-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,228.866
2012-03-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,228.894
2012-03-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,228.807
2012-04-01 00:00:00,2013-02-18 00:00:00,2012-05-15 00:00:00,229.177
2012-04-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,228.951
2012-04-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,229.184
2012-04-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,229.172
2012-04-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,229.286
2012-04-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,229.187
2012-05-01 00:00:00,2013-02-18 00:00:00,2012-06-14 00:00:00,228.527
2012-05-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,228.648
2012-05-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,228.884
2012-05-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,228.785
2012-05-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,228.722
2012-05-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,228.713
2012-06-01 00:00:00,2013-02-18 00:00:00,2012-07-17 00:00:00,228.618
2012-06-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,228.924
2012-06-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,228.825
2012-06-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,228.626
2012-06-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,228.506
2012-06-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,228.524
2012-07-01 00:00:00,2013-02-18 00:00:00,2012-08-15 00:00:00,228.723
2012-07-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,228.836
2012-07-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,228.779
2012-07-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,228.584
2012-07-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,228.475
2012-07-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,228.59
2012-08-01 00:00:00,2013-02-18 00:00:00,2012-09-14 00:00:00,230.102
2012-08-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,230.026
2012-08-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,229.952
2012-08-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,229.911
2012-08-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,229.844
2012-08-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,229.918
2012-09-01 00:00:00,2013-02-18 00:00:00,2012-10-16 00:00:00,231.414
2012-09-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,231.227
2012-09-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,231.086
2012-09-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,231.104
2012-09-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,230.987
2012-09-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,231.015
2012-10-01 00:00:00,2013-02-18 00:00:00,2012-11-15 00:00:00,231.751
2012-10-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,231.623
2012-10-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,231.652
2012-10-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,231.741
2012-10-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,231.655
2012-10-01 00:00:00,2018-06-30 00:00:00,2017-02-13 00:00:00,231.638
2012-11-01 00:00:00,2013-02-18 00:00:00,2012-12-14 00:00:00,231.025
2012-11-01 00:00:00,2014-02-17 00:00:00,2013-02-19 00:00:00,231.071
2012-11-01 00:00:00,2015-02-19 00:00:00,2014-02-18 00:00:00,231.19
2012-11-01 00:00:00,2016-02-18 00:00:00,2015-02-20 00:00:00,231.202
2012-11-01 00:00:00,2017-02-12 00:00:00,2016-02-19 00:00:00,231.278
