date,realtime_end,realtime_start,AWH
1996-01-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,131.7
1996-01-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,132.5
1996-01-01 00:00:00,2003-06-05 00:00:00,1998-06-05 00:00:00,132.6
1996-01-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,90.9
1996-01-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,90.8
1996-02-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,135.5
1996-02-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,135.1
1996-02-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,135.3
1996-02-01 00:00:00,2001-05-31 00:00:00,1999-06-04 00:00:00,135.1
1996-02-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,135.2
1996-02-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,92.7
1996-02-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,92.6
1996-03-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,135.5
1996-03-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,135.4
1996-03-01 00:00:00,2001-05-31 00:00:00,1998-06-05 00:00:00,135.6
1996-03-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,135.5
1996-03-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,92.9
1996-03-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,92.8
1996-04-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,135.2
1996-04-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,135.1
1996-04-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,135.4
1996-04-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,135.5
1996-04-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,92.8
1996-04-01 00:00:00,2012-02-02 00:00:00,2004-02-06 00:00:00,92.9
1996-04-01 00:00:00,2014-02-06 00:00:00,2012-02-03 00:00:00,92.8
1996-04-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,92.7
1996-05-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,135.3
1996-05-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,135.7
1996-05-01 00:00:00,2001-05-31 00:00:00,1998-06-05 00:00:00,136.2
1996-05-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,136.1
1996-05-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,93.4
1996-05-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,93.3
1996-06-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,137.7
1996-06-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,137.6
1996-06-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,137.1
1996-06-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,137.0
1996-06-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,93.9
1996-06-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,93.8
1996-07-01 00:00:00,1998-06-04 00:00:00,1997-02-07 00:00:00,136.1
1996-07-01 00:00:00,2003-06-05 00:00:00,1998-06-05 00:00:00,136.6
1996-07-01 00:00:00,2013-01-31 00:00:00,2003-06-06 00:00:00,93.9
1996-07-01 00:00:00,2016-02-04 00:00:00,2013-02-01 00:00:00,93.8
1996-07-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,93.7
1996-07-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,93.8
1996-08-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,136.9
1996-08-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,137.1
1996-08-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,137.3
1996-08-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,137.4
1996-08-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,94.1
1996-08-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,94.4
1996-08-01 00:00:00,2016-02-04 00:00:00,2013-02-01 00:00:00,94.3
1996-08-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,94.2
1996-08-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,94.3
1996-09-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,138.0
1996-09-01 00:00:00,1999-06-03 00:00:00,1997-06-06 00:00:00,137.9
1996-09-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,138.0
1996-09-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,94.5
1996-09-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,94.4
1996-10-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,137.1
1996-10-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,137.2
1996-10-01 00:00:00,2000-06-01 00:00:00,1998-06-05 00:00:00,137.9
1996-10-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,138.0
1996-10-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,94.8
1996-10-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,94.7
1996-11-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,138.2
1996-11-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,137.9
1996-11-01 00:00:00,2000-06-01 00:00:00,1998-06-05 00:00:00,138.3
1996-11-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,138.4
1996-11-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,95.0
1996-11-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,94.9
1996-12-01 00:00:00,1997-06-05 00:00:00,1997-02-07 00:00:00,139.3
1996-12-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,139.1
1996-12-01 00:00:00,2000-06-01 00:00:00,1998-06-05 00:00:00,139.0
1996-12-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,138.9
1996-12-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,139.0
1996-12-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,95.2
1996-12-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,95.1
1997-01-01 00:00:00,1997-03-06 00:00:00,1997-02-07 00:00:00,137.0
1997-01-01 00:00:00,1997-06-05 00:00:00,1997-03-07 00:00:00,137.1
1997-01-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,138.2
1997-01-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,138.8
1997-01-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,138.7
1997-01-01 00:00:00,2002-06-06 00:00:00,2000-06-02 00:00:00,138.6
1997-01-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,138.7
1997-01-01 00:00:00,2013-01-31 00:00:00,2003-06-06 00:00:00,95.1
1997-01-01 00:00:00,2018-06-30 00:00:00,2013-02-01 00:00:00,95.0
1997-02-01 00:00:00,1997-04-03 00:00:00,1997-03-07 00:00:00,140.8
1997-02-01 00:00:00,1997-05-01 00:00:00,1997-04-04 00:00:00,140.6
1997-02-01 00:00:00,1997-06-05 00:00:00,1997-05-02 00:00:00,140.7
1997-02-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,140.0
1997-02-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,139.8
1997-02-01 00:00:00,2002-06-06 00:00:00,1999-06-04 00:00:00,139.7
1997-02-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,139.8
1997-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,95.9
1997-02-01 00:00:00,2013-01-31 00:00:00,2004-02-06 00:00:00,96.0
1997-02-01 00:00:00,2018-06-30 00:00:00,2013-02-01 00:00:00,95.6
1997-03-01 00:00:00,1997-05-01 00:00:00,1997-04-04 00:00:00,140.5
1997-03-01 00:00:00,1997-06-05 00:00:00,1997-05-02 00:00:00,140.7
1997-03-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,140.2
1997-03-01 00:00:00,2001-05-31 00:00:00,1998-06-05 00:00:00,140.6
1997-03-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,140.5
1997-03-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,140.3
1997-03-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,96.2
1997-03-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,96.1
1997-04-01 00:00:00,1998-06-04 00:00:00,1997-05-02 00:00:00,139.6
1997-04-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,140.6
1997-04-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,140.7
1997-04-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,140.9
1997-04-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,140.8
1997-04-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,140.7
1997-04-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,96.8
1997-04-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,96.7
1997-04-01 00:00:00,2018-06-30 00:00:00,2017-02-03 00:00:00,96.4
1997-05-01 00:00:00,1997-07-02 00:00:00,1997-06-06 00:00:00,140.0
1997-05-01 00:00:00,1997-07-31 00:00:00,1997-07-03 00:00:00,140.1
1997-05-01 00:00:00,1998-06-04 00:00:00,1997-08-01 00:00:00,140.0
1997-05-01 00:00:00,2002-06-06 00:00:00,1998-06-05 00:00:00,141.2
1997-05-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,141.1
1997-05-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,96.7
1997-05-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,96.8
1997-05-01 00:00:00,2016-02-04 00:00:00,2008-02-01 00:00:00,97.0
1997-05-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,96.9
1997-05-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,97.0
1997-06-01 00:00:00,1997-07-31 00:00:00,1997-07-03 00:00:00,140.7
1997-06-01 00:00:00,1998-06-04 00:00:00,1997-08-01 00:00:00,140.6
1997-06-01 00:00:00,2003-06-05 00:00:00,1998-06-05 00:00:00,140.9
1997-06-01 00:00:00,2013-01-31 00:00:00,2003-06-06 00:00:00,96.6
1997-06-01 00:00:00,2018-06-30 00:00:00,2013-02-01 00:00:00,96.3
1997-07-01 00:00:00,1997-09-04 00:00:00,1997-08-01 00:00:00,139.9
1997-07-01 00:00:00,1997-10-02 00:00:00,1997-09-05 00:00:00,140.3
1997-07-01 00:00:00,1998-06-04 00:00:00,1997-10-03 00:00:00,140.2
1997-07-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,141.3
1997-07-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,141.4
1997-07-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,141.6
1997-07-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,97.2
1997-07-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,97.1
1997-08-01 00:00:00,1997-10-02 00:00:00,1997-09-05 00:00:00,140.8
1997-08-01 00:00:00,1997-11-06 00:00:00,1997-10-03 00:00:00,140.7
1997-08-01 00:00:00,1998-06-04 00:00:00,1997-11-07 00:00:00,140.8
1997-08-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,141.7
1997-08-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,141.9
1997-08-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,141.8
1997-08-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,142.0
1997-08-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,141.9
1997-08-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,97.4
1997-08-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,97.3
1997-09-01 00:00:00,1997-11-06 00:00:00,1997-10-03 00:00:00,140.5
1997-09-01 00:00:00,1997-12-04 00:00:00,1997-11-07 00:00:00,140.6
1997-09-01 00:00:00,1998-06-04 00:00:00,1997-12-05 00:00:00,140.9
1997-09-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,142.1
1997-09-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,142.4
1997-09-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,97.8
1997-09-01 00:00:00,2012-02-02 00:00:00,2004-02-06 00:00:00,97.9
1997-09-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,97.6
1997-09-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,97.9
1997-09-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,97.8
1997-10-01 00:00:00,1997-12-04 00:00:00,1997-11-07 00:00:00,140.9
1997-10-01 00:00:00,1998-06-04 00:00:00,1997-12-05 00:00:00,141.2
1997-10-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,142.6
1997-10-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,142.7
1997-10-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,142.8
1997-10-01 00:00:00,2012-02-02 00:00:00,2003-06-06 00:00:00,97.8
1997-10-01 00:00:00,2014-02-06 00:00:00,2012-02-03 00:00:00,98.1
1997-10-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,98.0
1997-10-01 00:00:00,2018-06-30 00:00:00,2017-02-03 00:00:00,97.7
1997-11-01 00:00:00,1998-02-05 00:00:00,1997-12-05 00:00:00,142.8
1997-11-01 00:00:00,1998-06-04 00:00:00,1998-02-06 00:00:00,142.9
1997-11-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,143.2
1997-11-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,143.3
1997-11-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,143.1
1997-11-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,98.3
1997-11-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,98.0
1997-12-01 00:00:00,1998-06-04 00:00:00,1998-01-09 00:00:00,142.5
1997-12-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,143.6
1997-12-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,143.5
1997-12-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,143.4
1997-12-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,143.5
1997-12-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,143.7
1997-12-01 00:00:00,2014-02-06 00:00:00,2003-06-06 00:00:00,98.6
1997-12-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,98.5
1998-01-01 00:00:00,1998-03-05 00:00:00,1998-02-06 00:00:00,143.4
1998-01-01 00:00:00,1998-06-04 00:00:00,1998-03-06 00:00:00,143.6
1998-01-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,144.6
1998-01-01 00:00:00,2001-05-31 00:00:00,1999-06-04 00:00:00,144.3
1998-01-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,144.2
1998-01-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,144.4
1998-01-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,98.7
1998-01-01 00:00:00,2014-02-06 00:00:00,2004-02-06 00:00:00,98.8
1998-01-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,98.7
1998-02-01 00:00:00,1998-06-04 00:00:00,1998-03-06 00:00:00,144.5
1998-02-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,144.4
1998-02-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,144.3
1998-02-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,144.2
1998-02-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,144.3
1998-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,98.9
1998-02-01 00:00:00,2014-02-06 00:00:00,2004-02-06 00:00:00,99.0
1998-02-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,98.6
1998-03-01 00:00:00,1998-06-04 00:00:00,1998-04-03 00:00:00,143.5
1998-03-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,143.8
1998-03-01 00:00:00,2001-05-31 00:00:00,1999-06-04 00:00:00,144.1
1998-03-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,144.0
1998-03-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,143.8
1998-03-01 00:00:00,2016-02-04 00:00:00,2003-06-06 00:00:00,98.7
1998-03-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,98.6
1998-04-01 00:00:00,1998-06-04 00:00:00,1998-05-08 00:00:00,142.9
1998-04-01 00:00:00,1998-07-01 00:00:00,1998-06-05 00:00:00,143.9
1998-04-01 00:00:00,1999-06-03 00:00:00,1998-07-02 00:00:00,144.0
1998-04-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,144.3
1998-04-01 00:00:00,2002-06-06 00:00:00,2000-06-02 00:00:00,144.2
1998-04-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,144.4
1998-04-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,98.9
1998-04-01 00:00:00,2012-02-02 00:00:00,2004-02-06 00:00:00,99.0
1998-04-01 00:00:00,2014-02-06 00:00:00,2012-02-03 00:00:00,98.7
1998-04-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,98.6
1998-05-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,144.9
1998-05-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,145.0
1998-05-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,145.1
1998-05-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,99.2
1998-05-01 00:00:00,2013-01-31 00:00:00,2004-02-06 00:00:00,99.3
1998-05-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,99.6
1998-05-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,99.2
1998-06-01 00:00:00,2000-06-01 00:00:00,1998-07-02 00:00:00,144.8
1998-06-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,144.9
1998-06-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,144.8
1998-06-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,144.7
1998-06-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,99.1
1998-06-01 00:00:00,2014-02-06 00:00:00,2004-02-06 00:00:00,99.2
1998-06-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,99.1
1998-07-01 00:00:00,2003-06-05 00:00:00,1998-08-07 00:00:00,145.2
1998-07-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,99.4
1998-07-01 00:00:00,2014-02-06 00:00:00,2008-02-01 00:00:00,99.5
1998-07-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,99.4
1998-08-01 00:00:00,1999-06-03 00:00:00,1998-09-04 00:00:00,145.3
1998-08-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,145.5
1998-08-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,145.6
1998-08-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,145.7
1998-08-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,145.8
1998-08-01 00:00:00,2016-02-04 00:00:00,2003-06-06 00:00:00,99.8
1998-08-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,99.7
1998-09-01 00:00:00,1998-11-04 00:00:00,1998-10-02 00:00:00,144.6
1998-09-01 00:00:00,1998-12-03 00:00:00,1998-11-05 00:00:00,144.7
1998-09-01 00:00:00,1999-06-03 00:00:00,1998-12-04 00:00:00,144.9
1998-09-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,145.1
1998-09-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,145.6
1998-09-01 00:00:00,2012-02-02 00:00:00,2003-06-06 00:00:00,99.7
1998-09-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,99.4
1998-09-01 00:00:00,2016-02-04 00:00:00,2013-02-01 00:00:00,99.7
1998-09-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,99.6
1998-10-01 00:00:00,1998-12-03 00:00:00,1998-11-05 00:00:00,145.6
1998-10-01 00:00:00,1999-01-07 00:00:00,1998-12-04 00:00:00,145.7
1998-10-01 00:00:00,1999-06-03 00:00:00,1999-01-08 00:00:00,145.8
1998-10-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,146.0
1998-10-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,146.2
1998-10-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,100.1
1998-10-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,100.2
1998-10-01 00:00:00,2018-06-30 00:00:00,2008-02-01 00:00:00,100.1
1998-11-01 00:00:00,1999-01-07 00:00:00,1998-12-04 00:00:00,145.8
1998-11-01 00:00:00,1999-06-03 00:00:00,1999-01-08 00:00:00,145.7
1998-11-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,146.1
1998-11-01 00:00:00,2002-06-06 00:00:00,2000-06-02 00:00:00,146.3
1998-11-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,146.4
1998-11-01 00:00:00,2012-02-02 00:00:00,2003-06-06 00:00:00,100.3
1998-11-01 00:00:00,2018-06-30 00:00:00,2012-02-03 00:00:00,100.0
1998-12-01 00:00:00,1999-02-04 00:00:00,1999-01-08 00:00:00,146.5
1998-12-01 00:00:00,1999-03-04 00:00:00,1999-02-05 00:00:00,146.2
1998-12-01 00:00:00,1999-06-03 00:00:00,1999-03-05 00:00:00,146.4
1998-12-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,146.6
1998-12-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,146.8
1998-12-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,146.9
1998-12-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,147.0
1998-12-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,100.6
1999-01-01 00:00:00,1999-03-04 00:00:00,1999-02-05 00:00:00,146.2
1999-01-01 00:00:00,1999-06-03 00:00:00,1999-03-05 00:00:00,146.4
1999-01-01 00:00:00,2001-05-31 00:00:00,1999-06-04 00:00:00,146.8
1999-01-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,146.6
1999-01-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,146.9
1999-01-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,100.3
1999-01-01 00:00:00,2018-06-30 00:00:00,2004-02-06 00:00:00,100.4
1999-02-01 00:00:00,1999-04-01 00:00:00,1999-03-05 00:00:00,147.3
1999-02-01 00:00:00,1999-06-03 00:00:00,1999-04-02 00:00:00,147.2
1999-02-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,147.3
1999-02-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,147.5
1999-02-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,147.4
1999-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,101.0
1999-02-01 00:00:00,2012-02-02 00:00:00,2004-02-06 00:00:00,100.8
1999-02-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,101.1
1999-02-01 00:00:00,2016-02-04 00:00:00,2013-02-01 00:00:00,100.8
1999-02-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,100.7
1999-03-01 00:00:00,1999-05-06 00:00:00,1999-04-02 00:00:00,146.5
1999-03-01 00:00:00,1999-06-03 00:00:00,1999-05-07 00:00:00,146.4
1999-03-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,146.8
1999-03-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,147.1
1999-03-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,146.9
1999-03-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,146.8
1999-03-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,100.5
1999-04-01 00:00:00,1999-06-03 00:00:00,1999-05-07 00:00:00,146.8
1999-04-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,147.0
1999-04-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,147.7
1999-04-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,147.6
1999-04-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,100.8
1999-04-01 00:00:00,2018-06-30 00:00:00,2004-02-06 00:00:00,101.1
1999-05-01 00:00:00,1999-07-01 00:00:00,1999-06-04 00:00:00,147.3
1999-05-01 00:00:00,1999-08-05 00:00:00,1999-07-02 00:00:00,147.1
1999-05-01 00:00:00,2000-06-01 00:00:00,1999-08-06 00:00:00,147.2
1999-05-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,147.6
1999-05-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,147.9
1999-05-01 00:00:00,2012-02-02 00:00:00,2003-06-06 00:00:00,101.3
1999-05-01 00:00:00,2018-06-30 00:00:00,2012-02-03 00:00:00,101.0
1999-06-01 00:00:00,1999-08-05 00:00:00,1999-07-02 00:00:00,147.6
1999-06-01 00:00:00,1999-09-02 00:00:00,1999-08-06 00:00:00,147.7
1999-06-01 00:00:00,2000-06-01 00:00:00,1999-09-03 00:00:00,147.8
1999-06-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,148.2
1999-06-01 00:00:00,2012-02-02 00:00:00,2003-06-06 00:00:00,101.5
1999-06-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,101.2
1999-06-01 00:00:00,2018-06-30 00:00:00,2013-02-01 00:00:00,101.5
1999-07-01 00:00:00,1999-09-02 00:00:00,1999-08-06 00:00:00,148.2
1999-07-01 00:00:00,2000-06-01 00:00:00,1999-09-03 00:00:00,148.3
1999-07-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,148.5
1999-07-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,148.6
1999-07-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,101.7
1999-08-01 00:00:00,1999-10-07 00:00:00,1999-09-03 00:00:00,148.5
1999-08-01 00:00:00,2001-05-31 00:00:00,1999-10-08 00:00:00,148.4
1999-08-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,148.7
1999-08-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,148.8
1999-08-01 00:00:00,2016-02-04 00:00:00,2003-06-06 00:00:00,101.9
