date,realtime_end,realtime_start,EMP
2006-10-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,136601.0
2006-10-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,136520.0
2006-10-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,136495.0
2006-10-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,136506.0
2006-10-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,136507.0
2006-10-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,136553.0
2006-10-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,136829.0
2006-10-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,136830.0
2006-10-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,136887.0
2006-10-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,136886.0
2006-10-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,136882.0
2006-11-01 00:00:00,2007-01-04 00:00:00,2006-12-08 00:00:00,136018.0
2006-11-01 00:00:00,2007-02-01 00:00:00,2007-01-05 00:00:00,136047.0
2006-11-01 00:00:00,2008-01-31 00:00:00,2007-02-02 00:00:00,136941.0
2006-11-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,136783.0
2006-11-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,136781.0
2006-11-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,136696.0
2006-11-01 00:00:00,2013-01-31 00:00:00,2011-02-04 00:00:00,136711.0
2006-11-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,136758.0
2006-11-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137039.0
2006-11-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,137095.0
2006-11-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137090.0
2006-12-01 00:00:00,2007-02-01 00:00:00,2007-01-05 00:00:00,136214.0
2006-12-01 00:00:00,2007-03-08 00:00:00,2007-02-02 00:00:00,137147.0
2006-12-01 00:00:00,2008-01-31 00:00:00,2007-03-09 00:00:00,137167.0
2006-12-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,136982.0
2006-12-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137000.0
2006-12-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,136873.0
2006-12-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,136891.0
2006-12-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,136882.0
2006-12-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,136927.0
2006-12-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,137210.0
2006-12-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,137211.0
2006-12-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,137266.0
2006-12-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137263.0
2007-01-01 00:00:00,2007-03-08 00:00:00,2007-02-02 00:00:00,137258.0
2007-01-01 00:00:00,2007-04-05 00:00:00,2007-03-09 00:00:00,137313.0
2007-01-01 00:00:00,2008-01-31 00:00:00,2007-04-06 00:00:00,137329.0
2007-01-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137108.0
2007-01-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137180.0
2007-01-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137067.0
2007-01-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137094.0
2007-01-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137118.0
2007-01-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137161.0
2007-01-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137448.0
2007-01-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,137506.0
2007-01-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137497.0
2007-02-01 00:00:00,2007-04-05 00:00:00,2007-03-09 00:00:00,137410.0
2007-02-01 00:00:00,2007-05-03 00:00:00,2007-04-06 00:00:00,137442.0
2007-02-01 00:00:00,2008-01-31 00:00:00,2007-05-04 00:00:00,137419.0
2007-02-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137133.0
2007-02-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137216.0
2007-02-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137171.0
2007-02-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137182.0
2007-02-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137211.0
2007-02-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137251.0
2007-02-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137536.0
2007-02-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,137596.0
2007-02-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,137595.0
2007-02-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137582.0
2007-03-01 00:00:00,2007-05-03 00:00:00,2007-04-06 00:00:00,137622.0
2007-03-01 00:00:00,2007-05-31 00:00:00,2007-05-04 00:00:00,137596.0
2007-03-01 00:00:00,2008-01-31 00:00:00,2007-06-01 00:00:00,137594.0
2007-03-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137310.0
2007-03-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137400.0
2007-03-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137410.0
2007-03-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137400.0
2007-03-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137401.0
2007-03-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137437.0
2007-03-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137724.0
2007-03-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,137785.0
2007-03-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137796.0
2007-04-01 00:00:00,2007-05-31 00:00:00,2007-05-04 00:00:00,137684.0
2007-04-01 00:00:00,2007-07-05 00:00:00,2007-06-01 00:00:00,137674.0
2007-04-01 00:00:00,2008-01-31 00:00:00,2007-07-06 00:00:00,137716.0
2007-04-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137356.0
2007-04-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137435.0
2007-04-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137502.0
2007-04-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137479.0
2007-04-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137473.0
2007-04-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137513.0
2007-04-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137802.0
2007-04-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,137864.0
2007-04-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,137865.0
2007-04-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137855.0
2007-05-01 00:00:00,2007-07-05 00:00:00,2007-06-01 00:00:00,137831.0
2007-05-01 00:00:00,2007-08-02 00:00:00,2007-07-06 00:00:00,137906.0
2007-05-01 00:00:00,2008-01-31 00:00:00,2007-08-03 00:00:00,137904.0
2007-05-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137518.0
2007-05-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137591.0
2007-05-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137651.0
2007-05-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137620.0
2007-05-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137612.0
2007-05-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137654.0
2007-05-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,137946.0
2007-05-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,137947.0
2007-05-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,138007.0
2007-05-01 00:00:00,2018-06-30 00:00:00,2017-02-03 00:00:00,138008.0
2007-06-01 00:00:00,2007-08-02 00:00:00,2007-07-06 00:00:00,138038.0
2007-06-01 00:00:00,2007-09-06 00:00:00,2007-08-03 00:00:00,138030.0
2007-06-01 00:00:00,2008-01-31 00:00:00,2007-09-07 00:00:00,137973.0
2007-06-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137625.0
2007-06-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137645.0
2007-06-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137706.0
2007-06-01 00:00:00,2013-01-31 00:00:00,2011-02-04 00:00:00,137687.0
2007-06-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137734.0
2007-06-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,138017.0
2007-06-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,138018.0
2007-06-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,138085.0
2007-06-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,138083.0
2007-06-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138085.0
2007-07-01 00:00:00,2007-09-06 00:00:00,2007-08-03 00:00:00,138122.0
2007-07-01 00:00:00,2007-10-04 00:00:00,2007-09-07 00:00:00,138041.0
2007-07-01 00:00:00,2008-01-31 00:00:00,2007-10-05 00:00:00,138066.0
2007-07-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137682.0
2007-07-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137580.0
2007-07-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137686.0
2007-07-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137638.0
2007-07-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137647.0
2007-07-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137699.0
2007-07-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137984.0
2007-07-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,138052.0
2007-07-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,138049.0
2007-07-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138055.0
2007-08-01 00:00:00,2007-10-04 00:00:00,2007-09-07 00:00:00,138037.0
2007-08-01 00:00:00,2007-11-01 00:00:00,2007-10-05 00:00:00,138155.0
2007-08-01 00:00:00,2008-01-31 00:00:00,2007-11-02 00:00:00,138159.0
2007-08-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137756.0
2007-08-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137552.0
2007-08-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137615.0
2007-08-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137612.0
2007-08-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137629.0
2007-08-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137675.0
2007-08-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,137968.0
2007-08-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,137967.0
2007-08-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,138028.0
2007-08-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,138029.0
2007-08-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138027.0
2007-09-01 00:00:00,2007-11-01 00:00:00,2007-10-05 00:00:00,138265.0
2007-09-01 00:00:00,2007-12-06 00:00:00,2007-11-02 00:00:00,138255.0
2007-09-01 00:00:00,2008-01-31 00:00:00,2007-12-07 00:00:00,138203.0
2007-09-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137837.0
2007-09-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137652.0
2007-09-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137667.0
2007-09-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137681.0
2007-09-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137702.0
2007-09-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137752.0
2007-09-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,138053.0
2007-09-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,138116.0
2007-09-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,138117.0
2007-09-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138123.0
2007-10-01 00:00:00,2007-12-06 00:00:00,2007-11-02 00:00:00,138421.0
2007-10-01 00:00:00,2008-01-03 00:00:00,2007-12-07 00:00:00,138373.0
2007-10-01 00:00:00,2008-01-31 00:00:00,2008-01-04 00:00:00,138362.0
2007-10-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,137977.0
2007-10-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137817.0
2007-10-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137753.0
2007-10-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137772.0
2007-10-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137781.0
2007-10-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137838.0
2007-10-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,138135.0
2007-10-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,138136.0
2007-10-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,138201.0
2007-11-01 00:00:00,2008-01-03 00:00:00,2007-12-07 00:00:00,138467.0
2007-11-01 00:00:00,2008-01-31 00:00:00,2008-01-04 00:00:00,138477.0
2007-11-01 00:00:00,2009-02-05 00:00:00,2008-02-01 00:00:00,138037.0
2007-11-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,138032.0
2007-11-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137881.0
2007-11-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137899.0
2007-11-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137893.0
2007-11-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137949.0
2007-11-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,138253.0
2007-11-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,138316.0
2007-11-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,138315.0
2007-11-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138307.0
2007-12-01 00:00:00,2008-01-31 00:00:00,2008-01-04 00:00:00,138495.0
2007-12-01 00:00:00,2008-03-06 00:00:00,2008-02-01 00:00:00,138119.0
2007-12-01 00:00:00,2009-02-05 00:00:00,2008-03-07 00:00:00,138078.0
2007-12-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,138152.0
2007-12-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137951.0
2007-12-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137983.0
2007-12-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137982.0
2007-12-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,138042.0
2007-12-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,138350.0
2007-12-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,138413.0
2007-12-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138411.0
2008-01-01 00:00:00,2008-03-06 00:00:00,2008-02-01 00:00:00,138102.0
2008-01-01 00:00:00,2008-04-03 00:00:00,2008-03-07 00:00:00,138056.0
2008-01-01 00:00:00,2009-02-05 00:00:00,2008-04-04 00:00:00,138002.0
2008-01-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,138080.0
2008-01-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137941.0
2008-01-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137996.0
2008-01-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,138023.0
2008-01-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,138056.0
2008-01-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,138365.0
2008-01-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,138432.0
2008-01-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,138430.0
2008-01-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138419.0
2008-02-01 00:00:00,2008-04-03 00:00:00,2008-03-07 00:00:00,137993.0
2008-02-01 00:00:00,2008-05-01 00:00:00,2008-04-04 00:00:00,137926.0
2008-02-01 00:00:00,2009-02-05 00:00:00,2008-05-02 00:00:00,137919.0
2008-02-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137936.0
2008-02-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137891.0
2008-02-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137913.0
2008-02-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137939.0
2008-02-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137971.0
2008-02-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,138279.0
2008-02-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,138278.0
2008-02-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,138346.0
2008-02-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138338.0
2008-03-01 00:00:00,2008-05-01 00:00:00,2008-04-04 00:00:00,137846.0
2008-03-01 00:00:00,2008-06-05 00:00:00,2008-05-02 00:00:00,137838.0
2008-03-01 00:00:00,2009-02-05 00:00:00,2008-06-06 00:00:00,137831.0
2008-03-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137814.0
2008-03-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137858.0
2008-03-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137841.0
2008-03-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137844.0
2008-03-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137892.0
2008-03-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,138199.0
2008-03-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,138268.0
2008-03-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138283.0
2008-04-01 00:00:00,2008-06-05 00:00:00,2008-05-02 00:00:00,137818.0
2008-04-01 00:00:00,2008-07-02 00:00:00,2008-06-06 00:00:00,137803.0
2008-04-01 00:00:00,2009-02-05 00:00:00,2008-07-03 00:00:00,137764.0
2008-04-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137654.0
2008-04-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137709.0
2008-04-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137656.0
2008-04-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137636.0
2008-04-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137677.0
2008-04-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,137985.0
2008-04-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,137986.0
2008-04-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,138058.0
2008-04-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,138054.0
2008-05-01 00:00:00,2008-07-02 00:00:00,2008-06-06 00:00:00,137754.0
2008-05-01 00:00:00,2008-07-31 00:00:00,2008-07-03 00:00:00,137702.0
2008-05-01 00:00:00,2009-02-05 00:00:00,2008-08-01 00:00:00,137717.0
2008-05-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137517.0
2008-05-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137478.0
2008-05-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137423.0
2008-05-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137446.0
2008-05-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137491.0
2008-05-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137803.0
2008-05-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,137873.0
2008-05-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,137872.0
2008-05-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137870.0
2008-06-01 00:00:00,2008-07-31 00:00:00,2008-07-03 00:00:00,137640.0
2008-06-01 00:00:00,2008-09-04 00:00:00,2008-08-01 00:00:00,137666.0
2008-06-01 00:00:00,2009-02-05 00:00:00,2008-09-05 00:00:00,137617.0
2008-06-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137356.0
2008-06-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137285.0
2008-06-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137245.0
2008-06-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137248.0
2008-06-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137322.0
2008-06-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137631.0
2008-06-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,137708.0
2008-06-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,137710.0
2008-06-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137716.0
2008-07-01 00:00:00,2008-09-04 00:00:00,2008-08-01 00:00:00,137615.0
2008-07-01 00:00:00,2008-10-02 00:00:00,2008-09-05 00:00:00,137557.0
2008-07-01 00:00:00,2009-02-05 00:00:00,2008-10-03 00:00:00,137550.0
2008-07-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137228.0
2008-07-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,137075.0
2008-07-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,137014.0
2008-07-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,137038.0
2008-07-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,137106.0
2008-07-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137421.0
2008-07-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,137499.0
2008-07-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,137497.0
2008-07-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137503.0
2008-08-01 00:00:00,2008-10-02 00:00:00,2008-09-05 00:00:00,137473.0
2008-08-01 00:00:00,2008-11-06 00:00:00,2008-10-03 00:00:00,137477.0
2008-08-01 00:00:00,2009-02-05 00:00:00,2008-11-07 00:00:00,137423.0
2008-08-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,137053.0
2008-08-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,136741.0
2008-08-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,136747.0
2008-08-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,136764.0
2008-08-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,136836.0
2008-08-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,137162.0
2008-08-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,137233.0
2008-08-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,137230.0
2008-08-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,137226.0
2008-09-01 00:00:00,2008-11-06 00:00:00,2008-10-03 00:00:00,137318.0
2008-09-01 00:00:00,2008-12-04 00:00:00,2008-11-07 00:00:00,137139.0
2008-09-01 00:00:00,2009-02-05 00:00:00,2008-12-05 00:00:00,137020.0
2008-09-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,136732.0
2008-09-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,136283.0
2008-09-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,136313.0
2008-09-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,136332.0
2008-09-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,136377.0
2008-09-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,136710.0
2008-09-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,136781.0
2008-09-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,136780.0
2008-09-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,136783.0
2008-10-01 00:00:00,2008-12-04 00:00:00,2008-11-07 00:00:00,136899.0
2008-10-01 00:00:00,2009-01-08 00:00:00,2008-12-05 00:00:00,136700.0
2008-10-01 00:00:00,2009-02-05 00:00:00,2009-01-09 00:00:00,136597.0
2008-10-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,136352.0
2008-10-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,135729.0
2008-10-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,135804.0
2008-10-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,135843.0
2008-10-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,135905.0
2008-10-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,136236.0
2008-10-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,136234.0
2008-10-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,136308.0
2008-10-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,136306.0
2008-10-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,136308.0
2008-11-01 00:00:00,2009-01-08 00:00:00,2008-12-05 00:00:00,136167.0
2008-11-01 00:00:00,2009-02-05 00:00:00,2009-01-09 00:00:00,136013.0
2008-11-01 00:00:00,2010-02-04 00:00:00,2009-02-06 00:00:00,135755.0
2008-11-01 00:00:00,2011-02-03 00:00:00,2010-02-05 00:00:00,135001.0
2008-11-01 00:00:00,2012-02-02 00:00:00,2011-02-04 00:00:00,135002.0
2008-11-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,135040.0
2008-11-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,135130.0
2008-11-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,135471.0
2008-11-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,135469.0
2008-11-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,135539.0
2008-11-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,135540.0
