date,realtime_end,realtime_start,IP
2011-04-01 00:00:00,2012-03-29 00:00:00,2011-10-17 00:00:00,92.7082
2011-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,92.6332
2011-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,92.5765
2011-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,92.5816
2011-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,96.2901
2011-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,96.4337
2011-04-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,96.2727
2011-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,96.1325
2011-05-01 00:00:00,2011-07-14 00:00:00,2011-06-15 00:00:00,92.9815
2011-05-01 00:00:00,2011-08-15 00:00:00,2011-07-15 00:00:00,92.89
2011-05-01 00:00:00,2011-09-14 00:00:00,2011-08-16 00:00:00,92.9617
2011-05-01 00:00:00,2011-10-16 00:00:00,2011-09-15 00:00:00,92.9566
2011-05-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,92.9611
2011-05-01 00:00:00,2012-03-29 00:00:00,2011-11-16 00:00:00,92.9949
2011-05-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,92.9421
2011-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,92.9126
2011-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,92.8754
2011-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,96.5438
2011-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,96.6227
2011-05-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,96.4871
2011-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,96.3347
2011-06-01 00:00:00,2011-08-15 00:00:00,2011-07-15 00:00:00,93.07
2011-06-01 00:00:00,2011-09-14 00:00:00,2011-08-16 00:00:00,93.3075
2011-06-01 00:00:00,2011-10-16 00:00:00,2011-09-15 00:00:00,93.032
2011-06-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,92.985
2011-06-01 00:00:00,2011-12-14 00:00:00,2011-11-16 00:00:00,93.0368
2011-06-01 00:00:00,2012-03-29 00:00:00,2011-12-15 00:00:00,93.1144
2011-06-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,93.0705
2011-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,93.0774
2011-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,93.0939
2011-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,96.7612
2011-06-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,96.8573
2011-06-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,96.715
2011-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,96.5889
2011-07-01 00:00:00,2011-09-14 00:00:00,2011-08-16 00:00:00,94.1525
2011-07-01 00:00:00,2011-10-16 00:00:00,2011-09-15 00:00:00,93.8702
2011-07-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,93.9678
2011-07-01 00:00:00,2011-12-14 00:00:00,2011-11-16 00:00:00,94.108
2011-07-01 00:00:00,2012-01-17 00:00:00,2011-12-15 00:00:00,94.1728
2011-07-01 00:00:00,2012-03-29 00:00:00,2012-01-18 00:00:00,94.1475
2011-07-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,93.9305
2011-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,93.6088
2011-07-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,93.6897
2011-07-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,97.1711
2011-07-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,97.3169
2011-07-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,97.1317
2011-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,97.1011
2011-08-01 00:00:00,2011-10-16 00:00:00,2011-09-15 00:00:00,94.0419
2011-08-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,94.0101
2011-08-01 00:00:00,2011-12-14 00:00:00,2011-11-16 00:00:00,94.1285
2011-08-01 00:00:00,2012-01-17 00:00:00,2011-12-15 00:00:00,94.4184
2011-08-01 00:00:00,2012-02-14 00:00:00,2012-01-18 00:00:00,94.3736
2011-08-01 00:00:00,2012-03-29 00:00:00,2012-02-15 00:00:00,94.3842
2011-08-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,94.1845
2011-08-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,94.1212
2011-08-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,94.1465
2011-08-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,97.7699
2011-08-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,97.7956
2011-08-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,97.7027
2011-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,97.6642
2011-09-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,94.1851
2011-09-01 00:00:00,2011-12-14 00:00:00,2011-11-16 00:00:00,94.0725
2011-09-01 00:00:00,2012-01-17 00:00:00,2011-12-15 00:00:00,94.4146
2011-09-01 00:00:00,2012-02-14 00:00:00,2012-01-18 00:00:00,94.6055
2011-09-01 00:00:00,2012-03-15 00:00:00,2012-02-15 00:00:00,94.5226
2011-09-01 00:00:00,2012-03-29 00:00:00,2012-03-16 00:00:00,94.5107
2011-09-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,94.38
2011-09-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,94.2216
2011-09-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,94.2426
2011-09-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,97.7762
2011-09-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,97.7474
2011-09-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,97.6288
2011-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,97.6132
2011-10-01 00:00:00,2011-12-14 00:00:00,2011-11-16 00:00:00,94.7136
2011-10-01 00:00:00,2012-01-17 00:00:00,2011-12-15 00:00:00,95.0386
2011-10-01 00:00:00,2012-02-14 00:00:00,2012-01-18 00:00:00,95.1458
2011-10-01 00:00:00,2012-03-15 00:00:00,2012-02-15 00:00:00,94.9576
2011-10-01 00:00:00,2012-03-29 00:00:00,2012-03-16 00:00:00,94.9326
2011-10-01 00:00:00,2012-04-16 00:00:00,2012-03-30 00:00:00,94.8658
2011-10-01 00:00:00,2013-03-21 00:00:00,2012-04-17 00:00:00,94.9389
2011-10-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,94.7474
2011-10-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,94.7279
2011-10-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,98.4296
2011-10-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,98.4096
2011-10-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,98.3224
2011-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,98.2931
2011-11-01 00:00:00,2012-01-17 00:00:00,2011-12-15 00:00:00,94.8263
2011-11-01 00:00:00,2012-02-14 00:00:00,2012-01-18 00:00:00,94.8765
2011-11-01 00:00:00,2012-03-15 00:00:00,2012-02-15 00:00:00,94.9496
2011-11-01 00:00:00,2012-03-29 00:00:00,2012-03-16 00:00:00,94.9348
2011-11-01 00:00:00,2012-04-16 00:00:00,2012-03-30 00:00:00,94.9008
2011-11-01 00:00:00,2012-05-15 00:00:00,2012-04-17 00:00:00,95.0939
2011-11-01 00:00:00,2013-03-21 00:00:00,2012-05-16 00:00:00,95.1217
2011-11-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,94.9598
2011-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,94.8324
2011-11-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,98.2829
2011-11-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,98.281
2011-11-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,98.1979
2011-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,98.2325
2011-12-01 00:00:00,2012-02-14 00:00:00,2012-01-18 00:00:00,95.2915
2011-12-01 00:00:00,2012-03-15 00:00:00,2012-02-15 00:00:00,95.878
2011-12-01 00:00:00,2012-03-29 00:00:00,2012-03-16 00:00:00,95.803
2011-12-01 00:00:00,2012-04-16 00:00:00,2012-03-30 00:00:00,95.7227
2011-12-01 00:00:00,2012-05-15 00:00:00,2012-04-17 00:00:00,95.9095
2011-12-01 00:00:00,2012-06-14 00:00:00,2012-05-16 00:00:00,95.88
2011-12-01 00:00:00,2013-03-21 00:00:00,2012-06-15 00:00:00,95.939
2011-12-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,95.5239
2011-12-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,95.1997
2011-12-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,98.7841
2011-12-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,98.6739
2011-12-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,98.6923
2011-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,98.7699
2012-01-01 00:00:00,2012-03-15 00:00:00,2012-02-15 00:00:00,95.9054
2012-01-01 00:00:00,2012-03-29 00:00:00,2012-03-16 00:00:00,96.1535
2012-01-01 00:00:00,2012-04-16 00:00:00,2012-03-30 00:00:00,96.1759
2012-01-01 00:00:00,2012-05-15 00:00:00,2012-04-17 00:00:00,96.5705
2012-01-01 00:00:00,2012-06-14 00:00:00,2012-05-16 00:00:00,96.4874
2012-01-01 00:00:00,2012-07-16 00:00:00,2012-06-15 00:00:00,96.5404
2012-01-01 00:00:00,2013-03-21 00:00:00,2012-07-17 00:00:00,96.5925
2012-01-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,96.1959
2012-01-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,96.015
2012-01-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,99.5096
2012-01-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,99.3787
2012-01-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,99.3264
2012-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,99.3672
2012-02-01 00:00:00,2012-03-29 00:00:00,2012-03-16 00:00:00,96.1735
2012-02-01 00:00:00,2012-04-16 00:00:00,2012-03-30 00:00:00,96.2095
2012-02-01 00:00:00,2012-05-15 00:00:00,2012-04-17 00:00:00,96.5731
2012-02-01 00:00:00,2012-06-14 00:00:00,2012-05-16 00:00:00,96.9031
2012-02-01 00:00:00,2012-07-16 00:00:00,2012-06-15 00:00:00,96.9665
2012-02-01 00:00:00,2012-08-14 00:00:00,2012-07-17 00:00:00,97.0097
2012-02-01 00:00:00,2013-03-21 00:00:00,2012-08-15 00:00:00,97.0514
2012-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,96.6672
2012-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,96.375
2012-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,99.7389
2012-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,99.6578
2012-02-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,99.6217
2012-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,99.6443
2012-03-01 00:00:00,2012-05-15 00:00:00,2012-04-17 00:00:00,96.5685
2012-03-01 00:00:00,2012-06-14 00:00:00,2012-05-16 00:00:00,96.3663
2012-03-01 00:00:00,2012-07-16 00:00:00,2012-06-15 00:00:00,96.4407
2012-03-01 00:00:00,2012-08-14 00:00:00,2012-07-17 00:00:00,96.477
2012-03-01 00:00:00,2012-09-13 00:00:00,2012-08-15 00:00:00,96.4111
2012-03-01 00:00:00,2013-03-21 00:00:00,2012-09-14 00:00:00,96.4705
2012-03-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,96.1393
2012-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,96.0067
2012-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,99.0887
2012-03-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,98.9579
2012-03-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,99.0674
2012-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,99.1594
2012-04-01 00:00:00,2012-06-14 00:00:00,2012-05-16 00:00:00,97.4133
2012-04-01 00:00:00,2012-07-16 00:00:00,2012-06-15 00:00:00,97.3771
2012-04-01 00:00:00,2012-08-14 00:00:00,2012-07-17 00:00:00,97.2424
2012-04-01 00:00:00,2012-09-13 00:00:00,2012-08-15 00:00:00,97.1769
2012-04-01 00:00:00,2012-10-15 00:00:00,2012-09-14 00:00:00,97.2647
2012-04-01 00:00:00,2013-03-21 00:00:00,2012-10-16 00:00:00,97.2721
2012-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,96.8572
2012-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,96.7966
2012-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,99.928
2012-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,99.8396
2012-04-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,99.8626
2012-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,99.9173
2012-05-01 00:00:00,2012-07-16 00:00:00,2012-06-15 00:00:00,97.2853
2012-05-01 00:00:00,2012-08-14 00:00:00,2012-07-17 00:00:00,97.0173
2012-05-01 00:00:00,2012-09-13 00:00:00,2012-08-15 00:00:00,97.2841
2012-05-01 00:00:00,2012-10-15 00:00:00,2012-09-14 00:00:00,97.2982
2012-05-01 00:00:00,2012-11-15 00:00:00,2012-10-16 00:00:00,97.324
2012-05-01 00:00:00,2013-03-21 00:00:00,2012-11-16 00:00:00,97.2586
2012-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,97.1042
2012-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,97.1123
2012-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,100.0508
2012-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,100.0042
2012-05-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,100.0384
2012-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,100.0956
2012-06-01 00:00:00,2012-08-14 00:00:00,2012-07-17 00:00:00,97.4298
2012-06-01 00:00:00,2012-09-13 00:00:00,2012-08-15 00:00:00,97.4101
2012-06-01 00:00:00,2012-10-15 00:00:00,2012-09-14 00:00:00,97.4361
2012-06-01 00:00:00,2012-11-15 00:00:00,2012-10-16 00:00:00,97.3566
2012-06-01 00:00:00,2012-12-13 00:00:00,2012-11-16 00:00:00,97.2607
2012-06-01 00:00:00,2013-03-21 00:00:00,2012-12-14 00:00:00,97.2798
2012-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,97.1322
2012-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,97.1618
2012-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,99.9691
2012-06-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,100.0318
2012-06-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,100.0677
2012-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,100.0478
2012-07-01 00:00:00,2012-09-13 00:00:00,2012-08-15 00:00:00,98.0398
2012-07-01 00:00:00,2012-10-15 00:00:00,2012-09-14 00:00:00,97.9602
2012-07-01 00:00:00,2012-11-15 00:00:00,2012-10-16 00:00:00,97.9935
2012-07-01 00:00:00,2012-12-13 00:00:00,2012-11-16 00:00:00,97.9211
2012-07-01 00:00:00,2013-01-15 00:00:00,2012-12-14 00:00:00,97.9216
2012-07-01 00:00:00,2013-03-21 00:00:00,2013-01-16 00:00:00,97.9305
2012-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,97.5571
2012-07-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,97.7061
2012-07-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,100.2736
2012-07-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,100.3132
2012-07-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,100.304
2012-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,100.3144
2012-08-01 00:00:00,2012-10-15 00:00:00,2012-09-14 00:00:00,96.8202
2012-08-01 00:00:00,2012-11-15 00:00:00,2012-10-16 00:00:00,96.637
2012-08-01 00:00:00,2012-12-13 00:00:00,2012-11-16 00:00:00,96.8338
2012-08-01 00:00:00,2013-01-15 00:00:00,2012-12-14 00:00:00,96.9554
2012-08-01 00:00:00,2013-02-14 00:00:00,2013-01-16 00:00:00,96.9719
2012-08-01 00:00:00,2013-03-21 00:00:00,2013-02-15 00:00:00,97.007
2012-08-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,96.785
2012-08-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,97.1146
2012-08-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,99.833
2012-08-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,99.8389
2012-08-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,99.9132
2012-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,99.9036
2012-09-01 00:00:00,2012-11-15 00:00:00,2012-10-16 00:00:00,97.0328
2012-09-01 00:00:00,2012-12-13 00:00:00,2012-11-16 00:00:00,97.0089
2012-09-01 00:00:00,2013-01-15 00:00:00,2012-12-14 00:00:00,97.1454
2012-09-01 00:00:00,2013-02-14 00:00:00,2013-01-16 00:00:00,97.1749
2012-09-01 00:00:00,2013-03-14 00:00:00,2013-02-15 00:00:00,97.2185
2012-09-01 00:00:00,2013-03-21 00:00:00,2013-03-15 00:00:00,97.2151
2012-09-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,96.9549
2012-09-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,97.3865
2012-09-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,99.9189
2012-09-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,99.9599
2012-09-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,99.9138
2012-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,99.8944
2012-10-01 00:00:00,2012-12-13 00:00:00,2012-11-16 00:00:00,96.5879
2012-10-01 00:00:00,2013-01-15 00:00:00,2012-12-14 00:00:00,96.4932
2012-10-01 00:00:00,2013-02-14 00:00:00,2013-01-16 00:00:00,96.8368
2012-10-01 00:00:00,2013-03-14 00:00:00,2013-02-15 00:00:00,96.9588
2012-10-01 00:00:00,2013-03-21 00:00:00,2013-03-15 00:00:00,97.021
2012-10-01 00:00:00,2013-04-15 00:00:00,2013-03-22 00:00:00,96.8281
2012-10-01 00:00:00,2014-04-15 00:00:00,2013-04-16 00:00:00,96.8409
2012-10-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,97.3111
2012-10-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,100.1878
2012-10-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,100.2146
2012-10-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,100.2063
2012-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,100.1192
2012-11-01 00:00:00,2013-01-15 00:00:00,2012-12-14 00:00:00,97.509
2012-11-01 00:00:00,2013-02-14 00:00:00,2013-01-16 00:00:00,97.8393
2012-11-01 00:00:00,2013-03-14 00:00:00,2013-02-15 00:00:00,98.3495
2012-11-01 00:00:00,2013-03-21 00:00:00,2013-03-15 00:00:00,98.4839
2012-11-01 00:00:00,2013-04-15 00:00:00,2013-03-22 00:00:00,98.0201
2012-11-01 00:00:00,2013-05-14 00:00:00,2013-04-16 00:00:00,98.0321
2012-11-01 00:00:00,2014-04-15 00:00:00,2013-05-15 00:00:00,98.1118
2012-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,98.2597
2012-11-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,100.6435
2012-11-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,100.7651
2012-11-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,100.7003
2012-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,100.61
2012-12-01 00:00:00,2013-02-14 00:00:00,2013-01-16 00:00:00,98.093
2012-12-01 00:00:00,2013-03-14 00:00:00,2013-02-15 00:00:00,98.7187
2012-12-01 00:00:00,2013-03-21 00:00:00,2013-03-15 00:00:00,98.7459
2012-12-01 00:00:00,2013-04-15 00:00:00,2013-03-22 00:00:00,98.1594
2012-12-01 00:00:00,2013-05-14 00:00:00,2013-04-16 00:00:00,98.1127
2012-12-01 00:00:00,2013-06-13 00:00:00,2013-05-15 00:00:00,98.1884
2012-12-01 00:00:00,2014-04-15 00:00:00,2013-06-14 00:00:00,98.1502
2012-12-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,98.3571
2012-12-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,100.858
2012-12-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,101.0382
2012-12-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,100.9782
2012-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,100.9267
2013-01-01 00:00:00,2013-03-14 00:00:00,2013-02-15 00:00:00,98.6212
2013-01-01 00:00:00,2013-03-21 00:00:00,2013-03-15 00:00:00,98.7913
2013-01-01 00:00:00,2013-04-15 00:00:00,2013-03-22 00:00:00,98.3042
2013-01-01 00:00:00,2013-05-14 00:00:00,2013-04-16 00:00:00,98.0345
2013-01-01 00:00:00,2013-06-13 00:00:00,2013-05-15 00:00:00,98.0631
2013-01-01 00:00:00,2013-07-15 00:00:00,2013-06-14 00:00:00,98.1636
2013-01-01 00:00:00,2014-04-15 00:00:00,2013-07-16 00:00:00,98.1693
2013-01-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,98.4084
2013-01-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,100.933
2013-01-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,100.9614
2013-01-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,100.8955
2013-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,100.8779
2013-02-01 00:00:00,2013-03-21 00:00:00,2013-03-15 00:00:00,99.4965
2013-02-01 00:00:00,2013-04-15 00:00:00,2013-03-22 00:00:00,99.0446
2013-02-01 00:00:00,2013-05-14 00:00:00,2013-04-16 00:00:00,99.0731
2013-02-01 00:00:00,2013-06-13 00:00:00,2013-05-15 00:00:00,98.9583
2013-02-01 00:00:00,2013-07-15 00:00:00,2013-06-14 00:00:00,98.8736
2013-02-01 00:00:00,2013-08-14 00:00:00,2013-07-16 00:00:00,98.8954
2013-02-01 00:00:00,2014-04-15 00:00:00,2013-08-15 00:00:00,98.826
2013-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,99.0438
2013-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,101.3425
2013-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,101.4781
2013-02-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,101.4671
2013-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,101.4265
2013-03-01 00:00:00,2013-05-14 00:00:00,2013-04-16 00:00:00,99.4765
2013-03-01 00:00:00,2013-06-13 00:00:00,2013-05-15 00:00:00,99.2747
2013-03-01 00:00:00,2013-07-15 00:00:00,2013-06-14 00:00:00,99.0584
2013-03-01 00:00:00,2013-08-14 00:00:00,2013-07-16 00:00:00,99.0915
2013-03-01 00:00:00,2013-09-15 00:00:00,2013-08-15 00:00:00,99.0443
2013-03-01 00:00:00,2014-04-15 00:00:00,2013-09-16 00:00:00,99.0834
2013-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,99.488
2013-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,101.561
2013-03-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,101.6302
2013-03-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,101.772
2013-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,101.8186
2013-04-01 00:00:00,2013-06-13 00:00:00,2013-05-15 00:00:00,98.7439
2013-04-01 00:00:00,2013-07-15 00:00:00,2013-06-14 00:00:00,98.6355
2013-04-01 00:00:00,2013-08-14 00:00:00,2013-07-16 00:00:00,98.7899
2013-04-01 00:00:00,2013-09-15 00:00:00,2013-08-15 00:00:00,98.6694
2013-04-01 00:00:00,2013-10-27 00:00:00,2013-09-16 00:00:00,98.7462
2013-04-01 00:00:00,2014-04-15 00:00:00,2013-10-28 00:00:00,98.8036
2013-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,99.3112
2013-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,101.5385
2013-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,101.5825
2013-04-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,101.6802
2013-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,101.695
2013-05-01 00:00:00,2013-07-15 00:00:00,2013-06-14 00:00:00,98.6709
2013-05-01 00:00:00,2013-08-14 00:00:00,2013-07-16 00:00:00,98.7461
2013-05-01 00:00:00,2013-09-15 00:00:00,2013-08-15 00:00:00,98.7135
2013-05-01 00:00:00,2013-10-27 00:00:00,2013-09-16 00:00:00,98.8608
2013-05-01 00:00:00,2013-11-14 00:00:00,2013-10-28 00:00:00,98.9345
2013-05-01 00:00:00,2014-04-15 00:00:00,2013-11-15 00:00:00,98.9614
2013-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,99.4162
2013-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,101.4689
2013-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,101.6016
2013-05-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,101.6916
2013-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,101.7517
2013-06-01 00:00:00,2013-08-14 00:00:00,2013-07-16 00:00:00,99.0549
2013-06-01 00:00:00,2013-09-15 00:00:00,2013-08-15 00:00:00,98.9085
2013-06-01 00:00:00,2013-10-27 00:00:00,2013-09-16 00:00:00,98.9867
